InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
ACADSB,ACADSB,GH10J123007,Promoter/Enhancer,286.6033,ENCODE||EPDnew||Ensembl||CraniofacialAtlas,-378,2,KLF6||HCFC1||SP1||POLR2A||ATF2||KLF17||NCOR1||ZNF600||ZIC2||ZNF10||DNMT3B||BRCA1||YY1||HIC1||ZBTB10||CEBPA||ZNF592||MAZ||CEBPB||RCOR1||CHD2||CTCF||MBD2||CHD1||MNT||SIN3A||TBP||ZNF639||ZNF217||MAX||ZEB1||KLF7||MXD4||SMAD5||KMT2B||KLF11||TAF9B||ETS1||SAP130||KLF9||HOMEZ||SP2||ZNF513||MIER3||THAP11||NKRF||ZBTB33||REST||EBF1||SMAD4||RXRA||CBFB||SKIL||KAT7||USF2||DRAP1||TEAD3||DMAP1||GLI4||ASH2L||BCL6||ZSCAN5A||CREM||ATF1||ZNF843||KDM5A||SUPT5H||ZNF146||ZBTB48||KLF16||HDAC2||MYC||PRDM6||TAF1||ZSCAN23||ELF1||BHLHE40||ZNF24||EP400||FOXK2||TBX3||SOX5||SCRT1||STAT5A||ZNF2||NRF1||IKZF1||INSM2||IRF5||ZFP37||RB1||EGR1||GATAD1||HBP1||MAFF||NR2F1||HDGF||MXD3||TAF7||RBPJ||RAD21||MTA3||ZNF48||ZHX1||ZNF362||SIN3B||ARHGAP35||FOXA1||STAT1||TOE1||ZBTB21||NFYC||NFIB||GLIS1||ZNF398||ZFP69B||HNF4A||GATA4||RXRB||MEIS2||IKZF5||ELF3||ZFX||SP7||NR2F6||HDAC1||ZNF580||GATA2||GABPB1||NFRKB||KLF1||ZNF785||ARID4B||NFIL3||GMEB1||SMARCE1||ZNF687||L3MBTL2||ZNF792||KLF10||CREB1||ZNF324||YY2||ZNF644||TBL1XR1||ZNF184||MLX||ZSCAN21||PKNOX1||MIXL1||SP3||ZBTB8A||SP5||ZNF280D||ZXDB||ZNF404||TARDBP||EGR2||GATAD2A||GTF2F1||ZEB2||RAD51||TGIF2||ZNF629||ZNF692||PATZ1||ZHX2||LARP7||KAT8||TRIM24||IRF2||TRIM22||ZBTB17||RNF2||GLIS2||SOX13||GABPA||ZNF143||TFDP1||TCF12||DPF2||ZNF501||ELF4||ATF7||PHF8||ZSCAN18||NBN||POLR2B||RELB||RUNX3||KLF8||FOXA3||REPIN1||USF1||GATAD2B||ZNF777||ZBTB11||ZSCAN29||CBFA2T3||NR2F2||ZBTB25||RBFOX2||ZFHX2||ZSCAN5C||SKI||EP300||ZGPAT||ZNF423||MLLT1||ZBTB26||ZNF335||BCLAF1||SCRT2||MTA1||ERF||E2F1||MGA||WT1||UBTF,IKZF5||lnc-IKZF5-1||HSALNG0081257||PSTK||BTBD16,10,123007000,123010201
ACADSB,ACADSB,GH10J123010,Promoter,36.64209,Ensembl,2121,0,SPI1,piR-39098-033||piR-47628-022||HMX3,10,123010800,123011400
ACADSB,ACADSB,GH10J123017,Enhancer,35.80233,ENCODE||Ensembl,9048,3,TCF12||NANOG||ZBTB17||USF1,piR-35564-017||piR-33270-006||HMX3||BTBD16,10,123017345,123018709
ACADSB,ACADSB,GH10J123015,Enhancer,0.4455235,Ensembl,6922,3,USF1,piR-35564-017||piR-33270-006||HMX3,10,123015801,123016000
ACADSB,ACADSB,GH10J122999,Enhancer,21.46937,Ensembl,-9578,2,HNF4A||RUNX3,HSALNG0081256||HSALNG0081257||IKZF5||lnc-IKZF5-1||PSTK||BTBD16,10,122999001,122999800
ACADSB,ACADSB,GH10J123016,Enhancer,20.42013,Ensembl,7922,3,,piR-35564-017||piR-33270-006||HMX3,10,123016801,123017000
ACADSB,ACADSB,GH10J123014,Enhancer,22.62642,Ensembl,6222,3,HLF,piR-35564-017||piR-33270-006||HMX3,10,123014802,123015599
ACADSB,ACADSB,GH10J123019,Enhancer,22.43751,ENCODE||Ensembl,11222,3,DNMT3B||YY1||CEBPA||FOXA1||FOXA2||SAP130||ZSCAN9||RXRA||ZBTB33||ETV4||RARA||JUND||THRB||BCL6||CREM||FOXP1||KDM1A||SOX5||SCRT1||HMG20A||HNF4A||RBPJ||BHLHE40||RAD21||REST||TFAP4||MAX||ZNF652||ATF1||RXRB||NR2F6||SP1||ARID3A||CEBPG||NFIA||ARID4B||NFIL3||HNF1A||PPARG||ZNF644||HLF||MIXL1||NCOR1||GATAD2A||NANOG||TGIF2||TCF7||IRF2||ZKSCAN8||HNF4G||SOX13||ETS1||EGR1||ATF3||FOXA3||RCOR2||RERE||NR2F2||RBFOX2||TFE3||EP300||ZGPAT||SCRT2,piR-35564-017||piR-33270-006||HMX3,10,123019201,123021200
ACADSB,ACADSB,GH10J123023,Enhancer,0.4118219,Ensembl,14822,3,,piR-33270-006||piR-35564-017||HMX3,10,123023601,123024000
ACADSB,ACADSB,GH10J123026,Enhancer,0.3740277,Ensembl,17522,4,BHLHE40,piR-33270-006||HSALNG0081259||HMX3,10,123026401,123026600
