InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
ACADM,ACADM,GH01J075722,Promoter/Enhancer,268.8644,Ensembl||ENCODE||CraniofacialAtlas||EPDnew,681,0,SP1||MYC||NCOR1||IKZF1||ZNF600||ZNF592||ZMYM3||POLR2A||CEBPA||ZNF10||ATF3||NFIC||ZIC2||CHD4||ZBTB10||YY1||MXD4||BCL11A||CTCF||CEBPB||SMAD5||SIN3A||TARDBP||BHLHE40||ZNF639||MBD2||TBP||ZEB1||HOMEZ||MNT||KLF7||NR2C1||ZNF513||ARNT||KMT2B||IRF2||NFATC3||TAF9B||THAP11||FOXA2||KDM6A||CTBP1||KLF9||MAFF||NBN||SMAD4||SP2||RXRA||SAP130||ETV4||NKRF||ELF1||RARA||DMAP1||GABPB1||TEAD3||ZBTB33||THRB||CBFB||ZNF843||TCF7L2||KAT7||JUND||FOSL2||SAFB||RELA||SKIL||CREM||BCL11B||ZNF143||TAL1||FOXP1||KLF16||TAF1||MBD1||DRAP1||BCL6||PRDM10||GLI4||KDM1A||HLTF||MLLT1||CBX1||SOX5||SMARCA4||SUPT5H||ZNF2||ZNF189||FOXM1||INSM2||HDAC2||NCOA1||ZFP37||HNF4A||TBX3||EP400||ZNF24||REST||RCOR1||MXD3||FOXK2||ZNF384||ZEB2||NRF1||HBP1||ZC3H8||EGR1||RBPJ||GATAD1||ZNF48||RB1||NFATC1||ZNF362||HMG20B||HDGF||NR2F1||ATF4||HNRNPH1||TAF7||MTA3||NR2F6||SIN3B||TEAD4||TFAP4||STAT1||ZBTB21||GLIS1||ELF3||IKZF5||RXRB||ZNF398||SP7||ZNF18||CEBPG||TCF12||L3MBTL2||MAX||PRDM4||ZFP69B||MEIS2||HDAC1||ZNF217||ARID1B||ARID4B||ZFX||ZNF561||PHF20||GMEB1||ARID3A||ZNF792||ZNF580||KLF1||ZNF184||ZNF644||SOX13||ZNF785||PPARG||ZNF366||SMARCE1||NFIL3||SP3||ZBTB8A||ZSCAN4||ZNF324||HLF||PKNOX1||ATF1||ZXDB||TBL1XR1||ZNF280D||HNRNPL||ZSCAN21||ZNF629||EGR2||MIXL1||ZNF692||GATAD2A||ZNF660||SP5||NFKBIZ||OSR2||TCF7||GTF2F1||ZNF687||CDC5L||PATZ1||RNF2||IKZF2||RAD51||MTA1||MZF1||MTA2||KAT8||GLIS2||EED||NFRKB||ATF2||TFDP1||ETS1||LARP7||HNF4G||PHF8||DPF2||RUNX3||NR4A1||KLF8||GABPA||TRIM28||BCOR||ATF7||ZNF501||RCOR2||ZSCAN29||POLR2B||AHR||CBX3||EP300||MEF2D||FOXA3||ZGPAT||ZBTB11||RBFOX2||CREB1||RELB||NR2F2||TFE3||CC2D1A||ZFHX2||BRD9||ZBTB20||ZNF423||GATAD2B||AFF1||ZBTB25||KLF17||PRDM1||CBFA2T3||TEAD1||ZNF335||HIC1||PML||MAZ||KLF6||ZBTB2||MGA||WT1||ZBTB26||ERF||E2F1,DLSTP1||MSH4||RABGGTB||SLC44A5||SNORD45A||SNORD45C||ENSG00000230863||HSALNG0004532||lnc-SLC44A5-4,01,75722101,75728122
ACADM,ACADM,GH01J075719,Enhancer,18.35003,Ensembl,-3630,3,NFIC||TAL1||YY1||LCORL||TEAD4||NFIB||ARID1B||CBFA2T2||RUNX3||CBFA2T3,LHX8||RABGGTB||SLC44A5||ENSG00000230863||HSALNG0004531||lnc-SLC44A5-4||MK280073-014,01,75719801,75721800
ACADM,ACADM,GH01J075731,Enhancer,7.188763,FANTOM5,7063,1,,RABGGTB||HSALNG0004532||HSALNG0004533,01,75731428,75731559
ACADM,ACADM,GH01J075732,Enhancer,0.4428639,Ensembl,7669,1,ZNF140,DLSTP1||RABGGTB||TYW3||HSALNG0004532||HSALNG0004533,01,75732000,75732200
ACADM,ACADM,GH01J075744,Enhancer,18.61867,Ensembl,20969,4,CBFB||POLR2A||ZMYM3||RUNX3,DLSTP1||MSH4||RABGGTB||piR-59928-006,01,75744601,75746199
ACADM,ACADM,GH01J075765,Enhancer,9.786314,Ensembl||ENCODE,41570,5,JUND||POLR2A||ATF3||FOS||EP300,MSH4||RABGGTB||piR-59928-006||RF00017-217,01,75765002,75766999
ACADM,ACADM,GH01J075768,Enhancer,29.28977,Ensembl,43870,5,USF1,MSH4||RABGGTB||ENSG00000230863||piR-59928-006||RF00017-217,01,75768001,75768600
ACADM,ACADM,GH01J075772,Enhancer,10.70038,Ensembl,47670,5,,RABGGTB||piR-59928-006||RF00017-217,01,75772001,75772200
ACADM,ACADM,GH01J075671,Enhancer,17.70787,Ensembl||ENCODE,-51858,9,NCOR1||IKZF1||ZNF592||ARNT||TAF9B||MAFF||NBN||ELF1||ZNF316||TEAD3||NFE2||RELA||SKIL||MAFK||JUND||ZNF318||SMARCA4||EHMT2||NFE2L2||HDAC2||MAFG||TAF1||NRF1||RBM39||TEAD4||L3MBTL2||MEIS2||HDAC1||DPF2||ARID1B||ZFX||TEAD2||NR2C1||ZNF644||SMARCE1||ZBTB8A||ATF1||ARID2||KDM1A||ATF3||DACH1||SPI1||GTF2F1||FOS||IRF2||RNF2||TRIM24||CTBP1||ZNF24||SOX6||TCF12||NFRKB||POLR2A||PHF8||NR4A1||MTA3||ATF7||BACH1||GATAD2A||GATAD2B||CBX3||MTA2||EP300||MEF2D||CBX5||AFF1||HMBOX1||CBFA2T3||TEAD1||ZNF335||SCRT2||ZBTB2||EMSY,DLSTP1||LHX8||MSH4||SLC44A5||LOC100421536||ENSG00000230863||lnc-SLC44A5-4||piR-30777||piR-40014,01,75671402,75673743
ACADM,ACADM,GH01J075784,Promoter/Enhancer,7.466604,Ensembl||FANTOM5||ENCODE||CraniofacialAtlas||EPDnew,63513,11,BCLAF1||ZNF207||NCOR1||IKZF1||MYC||SSRP1||ZNF580||ZNF592||ATF2||POLR2A||CEBPA||ATF3||JUND||NFIC||YY1||CEBPB||SMAD5||ETS1||TRIM22||HES1||ZNF639||MBD2||HOMEZ||MNT||MAX||SIN3A||ZNF513||KMT2B||EP300||NFATC3||TAF9B||THAP11||ELF1||FOXA2||REST||CTBP1||HCFC1||PRDM1||SMAD4||RXRA||SAP130||CUX1||RFX5||ETV4||NKRF||TAL1||MIER3||RARA||ZNF316||DMAP1||GABPB1||ZSCAN9||ZBTB33||EBF1||TBP||CBFB||RBM22||KAT7||SMARCA5||USF2||FOSL2||NFE2||ZNF146||RELA||RAD21||CREM||SKIL||NCOA2||ZFP91||ASH2L||TAF1||DRAP1||BCL6||MBD1||PRDM10||GTF2F1||ZNF205||GATA3||THRAP3||KDM5A||BHLHE40||MYRF||TCF7L2||CBX1||MLLT1||SUPT5H||ZNF2||SPI1||ZNF189||NFE2L2||SMARCE1||ETV1||BATF||HDAC2||ZFP37||IRF5||HNF4A||MAFK||EP400||ZNF24||FOXA1||MAZ||MAFG||NRF1||HBP1||STAT5A||EGR1||RBPJ||SP1||DIDO1||GATAD1||FOXM1||CAVIN1||TCF12||HMG20B||ZHX1||NR2F1||ATF4||DPF2||TAF7||RLF||NR2F6||MTA3||CHD1||SIN3B||TEAD4||MAFF||ZNF518A||ZNF652||BACH1||STAT1||HDAC8||ARNT||ZNF837||ELF3||IKZF5||RXRB||L3MBTL2||MEIS2||GATA2||ZMYM3||ATF1||HDAC1||JUN||TRIM28||PYGO2||ELK1||ZBED1||ZNF217||ARID1B||ARID4B||ZNF16||ZFX||PHF20||GMEB1||ARID3A||KLF5||NR2C1||PPARG||PHF21A||ZNF687||E2F4||HLF||ZXDB||PKNOX1||TBL1XR1||SNRNP70||KDM1A||ZNF629||LEF1||TGIF2||ZNF660||DACH1||NFKBIZ||KHSRP||DDX20||XRCC5||FOS||IRF2||RNF2||TRIM24||ZBTB17||ZBTB26||KAT8||ZNF512||ZBTB6||NFRKB||TFDP1||HNF4G||IKZF2||PHF8||CHAMP1||NBN||RUNX3||NR4A1||FOXK2||RB1||TCF7||BCOR||ATF7||ZNF501||ELF4||ZSCAN29||POLR2B||CBX3||MEF2D||FOXA3||ZGPAT||RBFOX2||GABPA||RELB||CREB1||BRD9||ZNF121||AFF1||TARDBP||HMBOX1||CBFA2T3||ZNF335||PML||SREBF2||KLF6||ZBTB2||SMARCA4||DNMT3B||MGA||EMSY||CEBPG||ERF,DLSTP1||MSH4||RABGGTB||SNORD45A||SNORD45B||SNORD45C||HSALNG0004535||lnc-RABGGTB-1||NONHSAG001852.2,01,75784084,75791804
