InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
B4GALT6,B4GALT6,GH18J031724,Promoter,250.6673,Ensembl||CraniofacialAtlas||EPDnew,369,1,YY1||RXRA||HNF4A||REST||RFX1||NR2F2||SP1,LRRC37A7P||TTR||HSALNG0120744||lnc-TTR-3||RF00017-2385,18,31723600,31725001
B4GALT6,B4GALT6,GH18J031722,Enhancer,0.6672701,Ensembl||ENCODE,2030,3,BCLAF1||ZNF654||CTCF||REST||TRIM22||ZNF513||RAD21||RFX5||SMC3||ZNF143||YY1||CEBPG||XRCC5,LRRC37A7P||RN7SKP44||TTR||HSALNG0120743||HSALNG0120744||lnc-TTR-3||RF00017-2385,18,31722478,31722801
B4GALT6,B4GALT6,GH18J031720,Enhancer,0.6672701,ENCODE,3486,3,,RN7SKP44||SLC25A52||TTR||HSALNG0120743||HSALNG0120744||lnc-TTR-3||RF00017-2385,18,31720474,31721894
B4GALT6,B4GALT6,GH18J031715,Enhancer,0.4428639,ENCODE,8202,6,RARA||BHLHE40||NR2F1||RUNX3,TTR||ENSG00000259985||lnc-TTR-2||RF00017-2385,18,31715828,31717108
B4GALT6,B4GALT6,GH18J031736,Enhancer,0.4108211,Ensembl,-12231,2,SPI1||PAX8,RNU6-1050P||SLC25A52||TRAPPC8||LOC390846||piR-32214-301||RF00017-2385,18,31736601,31737200
B4GALT6,B4GALT6,GH18J031738,Enhancer,0.4108211,ENCODE,-14264,2,NCOR1||ZNF592||ATF3||NFIC||YY1||HES1||BHLHE40||HOMEZ||TAF9B||FOXA2||NBN||RXRA||SAP130||TAL1||RARA||ZNF316||JUND||FOSL2||NFE2||RELA||SKIL||NCOA2||XRCC3||CBX1||SOX5||ZNF318||SMARCA4||FOXM1||RAD51||NCOA1||EP400||FOXK2||MAFG||ZEB2||ZBTB33||FOXA1||CAVIN1||TCF12||CHAMP1||MTA2||NFYC||NR2F6||RFX1||POLR2A||MAFF||TFAP4||E2F7||HNF4A||HDAC8||ARNT||RXRB||L3MBTL2||SP1||HDAC1||DPF2||ARID1B||JUNB||GMEB1||NR2C1||CEBPB||SMARCE1||HLF||ATF1||PTTG1||KDM1A||CBFA2T2||FOS||RNF2||CTBP1||TRIM24||SOX6||TFDP1||PKNOX1||ZNF24||RB1||TRIM28||ATF7||LEF1||GTF2A2||CBX3||EP300||MEF2D||CBX5||TFE3||CC2D1A||BRD9||AFF1||HMBOX1||CBFA2T3||NR2F1||MGA||EMSY||E2F1,SLC25A52||TRAPPC8||TTR||LOC390846||ENSG00000263393||ENSG00000263924||piR-32214-301||RF00017-2385,18,31738406,31739461
B4GALT6,B4GALT6,GH18J031710,Enhancer,0.4108211,Ensembl,13369,6,MYC||CEBPA||ATF3||CEBPB||ZNF623||IRF9||CTCF||ETV1||MAFG||ZEB2||DIDO1||ATF4||CEBPG||L3MBTL2||ZSCAN4||RAD21||PKNOX1||REST||TRIM24||ATF2||ATF7||EP300||HMBOX1,TTR||ENSG00000259985||lnc-TTR-2||RF00017-2385,18,31710402,31712200
B4GALT6,B4GALT6,GH18J031741,Enhancer,0.3721573,ENCODE,-16673,2,ZNF654||CTCF||REST||TRIM22||RAD21||SMC3||ZNF2||SCRT1||ZNF143||ZNF384||CHAMP1||ZNF501||SCRT2,SLC25A52||TTR||LOC390846||HSALNG0120747||piR-32214-301||RF00017-2385,18,31741258,31741427
B4GALT6,B4GALT6,GH18J031701,Enhancer,5.398545,Ensembl,22170,6,IKZF1||TAL1||RUNX1||NFE2||ATF1||NFE2L2||MAFG||ZEB2||TCF12||MTA2||MAFK||TEAD4||MAFF||MEIS2||HDAC1||DPF2||ARID1B||CEBPB||POU5F1||SMARCE1||ZNF507||PKNOX1||KDM1A||CBFA2T2||KLF16||RNF2||TRIM24||CTBP1||SOX6||ZNF512||ATF7||NCOR1||LEF1||EP300||HMBOX1||CBFA2T3||MTA1||NR2F1||SMARCA4||EMSY||HDAC2||CEBPG,TTR||ENSG00000259985||lnc-TTR-2||RF00017-2385,18,31701001,31703999
B4GALT6,B4GALT6,GH18J031699,Enhancer,0.3511966,Ensembl,24769,6,SOX13,HNRNPA1P7||TTR||ENSG00000259985||lnc-TTR-2||RF00017-2385,18,31699601,31700200
