InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
KLF6,KLF6,GH10J003773,Promoter/Enhancer,250.6673,Ensembl||ENCODE||CraniofacialAtlas||EPDnew||dbSUPER,4380,3,BCLAF1||SP1||ZNF207||NCOR1||MYC||ZNF600||IKZF1||SSRP1||JUND||ZNF580||ZNF592||ATF2||POLR2A||CEBPA||ZNF223||ZNF10||ATF3||ZSCAN16||BRCA1||NFIC||ZIC2||CHD4||ZBTB10||YY1||NONO||CTCF||CEBPB||SMAD5||SIN3A||TARDBP||TRIM22||CHD2||HES1||BHLHE40||FEZF1||ZNF639||MBD2||IRF3||SIX4||ZNF341||ZFP64||MNT||HOMEZ||KLF7||MAX||ZBTB7B||ZNF217||ZNF513||ARNT||RAD51||EP300||NFATC3||TAF9B||THAP11||ELF1||FOXA2||KDM6A||REST||KLF9||CTBP1||SIN3B||HCFC1||ZNF610||MAFF||NBN||SP2||SMAD4||RXRA||ZNF511||SAP130||RAD21||CUX1||RFX5||SMC3||ETV4||TAL1||NKRF||MLLT1||MIER3||RARA||TRIM25||STAT3||GABPB1||DMAP1||ZNF316||TEAD3||ZSCAN9||ZBTB33||TBP||EBF1||DDX20||THRB||CBFB||ZNF843||ZBTB5||RBM22||TCF7L2||KAT7||SMARCA5||FOSL2||NFE2||CREM||BCL11B||MYNN||FOXP1||MAFK||PRDM6||CCAR2||PTBP1||TAF1||DRAP1||BCL6||PRDM10||ATF1||GTF2F1||GLI4||ZNF205||KDM1A||HLTF||THRAP3||ZBTB48||CBX1||ZBTB40||SOX5||ZNF318||SUPT5H||SMARCA4||SPI1||ZNF2||SFPQ||EHMT2||ZNF189||ZBTB1||SMARCE1||ZNF8||PKNOX1||FOXM1||INSM2||HDAC2||BATF||NCOA1||ZFP37||HNF4A||ZSCAN23||TBX3||EP400||ZNF24||HMG20A||FOXA1||MAZ||RCOR1||MXD3||FOXK2||MAFG||ZC3H8||EGR1||RBPJ||GATAD1||ZNF547||NRF1||BMI1||ZNF48||RB1||NFATC1||TCF12||ZNF362||MIER2||HMG20B||MTA2||ZNF488||NR2F1||ZNF664||NFYC||ARHGAP35||DPF2||CBLL2||HNRNPL||NR2F6||MTA3||CHD1||RBM39||RFX1||TEAD4||TFAP4||ZNF3||ZNF518A||JUNB||BACH1||E2F7||STAT1||TOE1||CSDE1||NFIB||ZBTB21||GLIS1||ELF3||IKZF5||RXRB||ZNF398||SP7||CEBPG||L3MBTL2||PRDM4||LARP7||SREBF1||ZFP69B||MEIS2||NFIA||HDAC1||ZKSCAN1||JUN||TRIM28||ZBED1||ARID4B||ARID1B||ZFX||ZNF561||GMEB1||ZBTB7A||ARID3A||KLF10||ZNF792||CREB1||HNF1A||KLF1||NCOA6||ZNF184||ZNF644||SOX13||PPARG||ZNF366||NFIL3||ZNF202||PHF21A||PAF1||ZNF384||ZBTB8A||SP3||BCL6B||ZNF687||ZNF324||ZXDB||TBL1XR1||ZSCAN26||ZEB2||FUS||MLX||DNMT1||ARID2||NANOG||ZNF629||ZSCAN21||EGR2||TGIF2||MIXL1||ZNF692||GATAD2A||ZNF660||ZHX2||DACH1||NFE2L2||SP5||KDM4B||NFKBIZ||OSR2||KLF16||LEF1||TCF7||XRCC5||ZNF266||FOS||CDC5L||PATZ1||IRF2||RNF2||IKZF2||MTA1||GFI1B||SREBF2||MZF1||ZNF239||ZNF680||HDGF||ZBTB26||SOX6||ZNF558||ZKSCAN8||KAT8||ZNF512||ZBTB6||TRIM24||EED||NFRKB||USF2||ATF7||TFDP1||ETS1||PHF8||ZNF512B||ZNF143||CHAMP1||RUNX3||KLF8||GABPA||BCOR||ZNF501||PRDM2||RCOR2||ZSCAN29||RERE||POLR2B||GATAD2B||GTF2A2||AHR||MEF2D||FOXA3||ZGPAT||PAX8||USF1||RBFOX2||RELB||NR2F2||TFE3||CC2D1A||ZFHX2||BRD9||ZBTB20||NFXL1||ZNF423||ZNF121||OVOL3||AFF1||EZH2||KLF17||PRDM1||CBFA2T3||ZNF335||TEAD1||HIC1||PML||SCRT2||ZBTB44||KLF6||ZBTB2||DNMT3B||MGA||ELK1||EMSY||WT1||ZNF444||ERF,PITRM1||PITRM1-AS1||ENSG00000228353||ENSG00000229672||HSALNG0075722||HSALNG0075723||HSALNG0075724||lnc-KLF6-8||lnc-PFKP-31||lnc-PFKP-37,10,3773509,3788293
KLF6,KLF6,GH10J003792,Enhancer,0.4428639,Ensembl||ENCODE||dbSUPER,-7374,2,RFX1||ZBTB40||ZFP36||MEIS2||ZNF7||PKNOX1,AKR1E2||ENSG00000228353||HSALNG0075724||HSALNG0075727,10,3792110,3793200
KLF6,KLF6,GH10J003789,Enhancer,0.4428639,dbSUPER,-5012,2,ZBTB40||TRIM28||SCRT2,AKR1E2||HSALNG0075724||HSALNG0075727,10,3789712,3790874
KLF6,KLF6,GH10J003772,Enhancer,0.4108211,dbSUPER,12399,4,POLR2A,PITRM1||ENSG00000228353||ENSG00000229672||lnc-PFKP-31||piR-41525-040,10,3772485,3773278
KLF6,KLF6,GH10J003797,Enhancer,3.182595,FANTOM5,-12589,2,TAL1||DPF2||ARID1B||SMARCE1||ATF3||RNF2||TRIM24||CBFA2T3||SMARCA4,AKR1E2||HSALNG0075724||HSALNG0075727,10,3797771,3797968
KLF6,KLF6,GH10J003770,Enhancer,0.4108211,dbSUPER,14408,5,ZNF189,PITRM1||ENSG00000228353||ENSG00000229672||HSALNG0075676-002||MN309145||piR-41525-040,10,3770560,3771185
KLF6,KLF6,GH10J003769,Enhancer,4.530934,FANTOM5||dbSUPER,15597,5,,PITRM1||ENSG00000228353||HSALNG0075676-002||MN309145||piR-41525-040,10,3769551,3769817
KLF6,KLF6,GH10J003799,Enhancer,0.3721573,dbSUPER,-15542,2,,AKR1E2||ENSG00000228353||HSALNG0075724||HSALNG0075727,10,3799977,3801668
KLF6,KLF6,GH10J003802,Promoter/Enhancer,41.21386,Ensembl||FANTOM5||VISTA||ENCODE||CraniofacialAtlas||dbSUPER,-22670,8,BCLAF1||SP1||IKZF1||NCOR1||MYC||JUND||ZNF592||KLF9||POLR2A||CEBPA||ATF3||NFIC||CHD4||YY1||MXD4||BCL11A||CEBPB||SMAD5||KLF11||TARDBP||TRIM22||HES1||BHLHE40||MBD2||TBP||MNT||HOMEZ||MCM7||NR2C1||MAX||ARNT||KMT2B||IRF2||RAD51||EP300||TAF9B||THAP11||FOXA2||KDM6A||CTBP1||MAFF||NBN||RXRA||SMAD4||ZNF511||SAP130||RAD21||NONO||ZBTB33||IRF4||ETV4||TAL1||NKRF||MLLT1||MIER3||ELF1||RARA||EZH2||TRIM25||DMAP1||ZNF316||STAT3||GABPB1||TEAD3||ZSCAN9||EBF1||CBFB||ZBTB5||TCF7L2||SMARCA5||KAT7||FOSL2||NFE2||RELA||CREM||E4F1||FOXP1||ASH2L||PRDM6||TAF1||DRAP1||MBD1||BCL6||PRDM10||ATF1||YBX1||ZNF205||HLTF||STAT5A||IRF9||THRAP3||SOX5||ZNF318||SUPT5H||SMARCA4||SPI1||EHMT2||ETV1||FOXM1||INSM2||HDAC2||BATF||ZNF512B||NCOA1||HNF4A||MAFK||EP400||HMG20A||FOXA1||ZBTB40||MXD3||FOXK2||ZNF384||MAFG||ZEB2||HBP1||ZC3H8||RBPJ||NRF1||GATAD1||RB1||ZNF48||NFATC1||TCF12||ZNF362||MTA2||HDGF||ZSCAN29||NR2F1||ATF4||NFYC||ARHGAP35||DPF2||TAF7||MTA3||RFX1||TEAD4||ATF2||TFAP4||JUNB||ZNF652||GATA4||BACH1||HDAC8||NR2F6||ELF3||IKZF5||RXRB||REST||L3MBTL2||CEBPG||LARP7||MEIS2||NCOA3||NFIA||HDAC1||CSDE1||JUN||PYGO2||ZBED1||ARID1B||ARID4B||PKNOX1||MCM2||PHF20||KDM3A||GMEB1||ARID3A||CREB1||HNF1A||ZNF580||NCOA6||ZNF184||ZNF644||ATM||SOX13||CUX1||PPARG||SMARCE1||NFIL3||ZSCAN4||HLF||SUZ12||TBL1XR1||ZSCAN26||MLX||DNMT1||ARID2||ZFX||KDM1A||TSC22D4||SMC3||ZNF629||TGIF2||MIXL1||GATAD2A||ZNF473||DACH1||ZNF24||NFE2L2||GABPA||SP5||NFKBIZ||CBFA2T2||OSR2||DDX20||KLF16||GTF2F1||TCF7||ZNF687||ZNF354B||FOS||CDC5L||ESRRA||RNF2||IKZF2||TRIM24||ZBTB17||ZBTB26||SOX6||ZKSCAN8||KAT8||EED||ZNF114||NFRKB||USF2||ETS1||ZNF207||HNF4G||YBX3||ZNF707||PHF8||CHAMP1||RUNX3||ZHX2||NR4A1||ETV6||EGR1||BCOR||ATF7||ZKSCAN1||LEF1||RCOR2||RERE||POLR2B||GATAD2B||AHR||MEF2D||FOXA3||ZGPAT||RBFOX2||NR2F2||RELB||TFE3||CC2D1A||BRD9||NFXL1||AFF1||SIN3A||ZBTB25||KLF17||ZNF621||HMBOX1||RCOR1||PRDM1||CBFA2T3||TEAD1||PML||SCRT2||MTA1||KLF6||ZBTB2||MIER1||DNMT3B||MGA||PHB2||ZNF444||ERF,AKR1E2||PITRM1-AS1||LOC105376364||ENSG00000287175||HSALNG0075727||HSALNG0075728||lnc-KLF6-17-001||lnc-KLF6-17-002||lnc-PFKP-38,10,3802417,3813485
KLF6,KLF6,GH10J003760,Promoter/Enhancer,4.446815,Ensembl||FANTOM5||ENCODE||dbSUPER,21576,7,BCLAF1||NCOR1||MYC||SSRP1||JUND||ZNF592||CEBPA||CEBPB||CHD2||BHLHE40||MBD2||MNT||HOMEZ||EP300||THAP11||FOXA2||KDM6A||NBN||RXRA||SMAD4||SAP130||IRF4||RUNX1||RARA||ELF1||GABPB1||ZNF316||TEAD3||EBF1||THRB||FOSL2||NFE2||CREM||MYNN||FOXP1||DRAP1||BCL6||TBP||ATF1||ZNF205||SOX5||SMARCA4||GTF2F1||ETV1||HDAC2||HNF4A||HMG20A||FOXK2||MAFG||ZEB2||EGR1||RBPJ||HHEX||GATAD1||NFATC1||RAD21||MAFF||MAFK||NR2F6||ZNF792||MTA3||ATF2||TFAP4||GATA4||ZNF652||JUNB||ELF3||IKZF5||RXRB||CEBPG||KLF1||POLR2A||L3MBTL2||PRDM4||SP1||MEIS2||HDAC1||DPF2||ARID4B||ARID1B||GMEB1||ZNF644||ARID3A||IKZF1||SMARCE1||NFIL3||NR2F1||TBL1XR1||MLLT1||HNRNPL||ATF3||TGIF2||ZNF24||GATAD2A||SPI1||NFKBIZ||XRCC5||FOS||IRF2||RNF2||IKZF2||CTBP1||YY1||SOX6||KAT8||TRIM24||EED||HNF4G||SOX13||PKNOX1||RUNX3||NR4A1||ETV6||ATF7||RCOR2||CBX3||MTA2||FOXA3||ZGPAT||RBFOX2||CREB1||EZH2||CBFA2T3||TEAD1||ZBTB2||MIER1||MGA||EMSY||ERF,PITRM1||LOC105376363||ENSG00000228353||ENSG00000229672||HSALNG0075676-001||HSALNG0075676-002||HSALNG0075719,10,3760532,3766877
