InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
CBFA2T3,CBFA2T3,GH16J088967,Promoter/Enhancer,259.7613,ENCODE||EPDnew||Ensembl||CraniofacialAtlas||FANTOM5||dbSUPER,3719,1,POLR2A||SP1||DPF2||NCOR1||ZIC2||CEBPG||BCL11A||REST||NFIC||ZNF207||ZNF592||MAZ||RCOR1||MBD2||NONO||TARDBP||HES1||TRIM22||CHD1||MNT||SIN3A||TBP||ZNF341||NR2C1||IRF2||SMAD5||TAF9B||BHLHE40||RUNX1||IRF4||TRIM25||ELF1||GABPA||NKRF||SMARCA5||EBF1||CBFB||SKIL||TAL1||MYNN||ZFP91||ASH2L||CBX1||MAX||SUPT5H||PTBP1||SPI1||HDAC2||STAT5A||MYC||TAF1||PRDM10||BATF||EP400||MLLT1||FOXM1||SMARCA4||ZEB2||NRF1||NCOA1||ZC3H8||PAX5||TCF12||ZBTB33||IKZF1||RB1||EGR1||MTA2||ZNF24||CHD4||NR2F1||HDGF||MTA3||ATF2||HNRNPL||JUNB||ARNT||NR2F6||BACH1||GLIS1||RLF||ZBTB40||LARP7||ZNF143||TEAD4||ZMYM3||ZFP36||MEIS2||ZNF217||CREM||PHF20||L3MBTL2||ETV6||KLF5||HDAC1||CEBPB||GABPB1||ZBED1||PKNOX1||KLF1||ARID1B||GMEB1||E2F4||SMARCE1||NCOA6||TBL1XR1||PHF21A||ATF1||DACH1||EGR2||KLF16||GTF2F1||FOS||RAD51||DDX20||CTCF||CBFA2T2||KDM1A||ZNF687||KDM4B||IKZF2||YY1||RNF2||CTBP1||TRIM24||SOX6||YBX1||NFRKB||EED||ZNF740||ATF7||CBX3||GATAD2B||NBN||ZKSCAN1||EP300||POLR2B||RELB||RUNX3||CC2D1A||LEF1||BCOR||ELK1||GATAD2A||CBFA2T3||NR2F2||MEF2D||ZFHX2||PML||BRD9||ZBTB2||CBX5||XRCC5||BCLAF1||MGA||UBTF,HSALNG0113564||HSALNG0113565||HSALNG0113566||piR-35530||ENSG00000205018||ENSG00000261226||ACSF3||PABPN1L||GALNS||CDH15||CDK10||SNAI3-AS1||CYBA,16,88967272,88979704
CBFA2T3,CBFA2T3,GH16J088981,Enhancer,3.774718,ENCODE||Ensembl||FANTOM5||dbSUPER,-6094,2,ZNF592||SMARCA5||EBF1||BATF||BHLHE40||STAT5A||PAX5||ZBTB33||IKZF1||RB1||EGR1||HDGF||JUNB||ZNF217||TCF12||HSF1||KLF16||KDM1A||LARP7||EED||IKZF2||DPF2||RUNX3||ETV6||GATAD2B||YY1||ZNF335||UBTF,ENSG00000259989||HSALNG0113565||HSALNG0113566||ACSF3||RNF166||CDK10||SPATA2L||ZNF778||SPIRE2||SNAI3-AS1,16,88981202,88985399
CBFA2T3,CBFA2T3,GH16J088985,Enhancer,0.4455235,Ensembl||dbSUPER,-8794,3,ZIC2||NFE2||ESRRA||TCF12||DPF2||RUNX3||GATAD2B,ENSG00000259989||piR-31036||ACSF3||CDK10,16,88985801,88986200
CBFA2T3,CBFA2T3,GH16J088986,Enhancer,0.4455235,Ensembl||dbSUPER,-9894,3,ZNF592||ZNF316||ZBTB33,ENSG00000259989||piR-31036||ACSF3,16,88986602,88987600
CBFA2T3,CBFA2T3,GH16J088988,Enhancer,0.4118219,dbSUPER,-11811,4,NKRF||ZBTB33||ARID1B||ZNF512||ZNF24||PKNOX1||CREB1||SMARCA5||NR2C1||HDAC2,ENSG00000259989||piR-31036||HSALNG0113568||ENSG00000205018||ACSF3,16,88988382,88989653
CBFA2T3,CBFA2T3,GH16J088962,Enhancer,6.548754,dbSUPER,14452,2,EZH2||SUPT5H||RFX1||POLR2A||IKZF1||POLR2B,piR-35530||piR-60516||PABPN1L,16,88962236,88963273
CBFA2T3,CBFA2T3,GH16J088963,Enhancer,0.4118219,dbSUPER,13213,2,EZH2||SUPT5H||PTBP1||ZBTB33||EGR1||TARDBP||POLR2A||IKZF1,piR-35530||piR-60516||PABPN1L||GALNS,16,88963348,88964639
CBFA2T3,CBFA2T3,GH16J088965,Enhancer,5.355847,ENCODE||dbSUPER,11056,1,EBF1||IKZF1||HDGF||ZNF687||YY1||TCF12||DPF2||RUNX3||GATAD2B,piR-35530||HSALNG0113564||PABPN1L||MC1R,16,88965353,88966949
CBFA2T3,CBFA2T3,GH16J088987,Enhancer,0.4118219,ENCODE||dbSUPER,-10701,4,ZNF592||TRIM25||NKRF||ZNF316||NR3C1||HLTF||EHMT2||THRAP3||MLLT1||ZC3H8||ZBTB33||HDAC2||ARNT||LARP7||ZNF366||ARID1B||GMEB1||NFATC3||U2AF2||ZNF512||ZNF24||RNF2||PKNOX1||TRIM24||ZNF512B||YBX3||NFXL1||BCOR||ZNF184||ZBTB5||SMARCA5||NR2C1||PHB2||GATAD2B||MTA1||MGA,ENSG00000259989||piR-31036||HSALNG0113568||GALNS||ACSF3||ENSG00000261118||ENSG00000268218||MC1R||ZC3H18||AFG3L1P||ZNF276||LOC105371414||ANKRD11||TCF25,16,88987833,88987982
CBFA2T3,CBFA2T3,GH16J088957,Promoter/Enhancer,6.172789,ENCODE||Ensembl||dbSUPER,18906,2,EZH2||SUPT5H||SPI1||POLR2A||ZMYM3||KDM1A||ZNF7||RUNX3,piR-60516||piR-35530||PABPN1L||DEF8,16,88957600,88959001
CBFA2T3,CBFA2T3,GH16J088989,Enhancer,0.3740277,ENCODE||Ensembl||CraniofacialAtlas||RefSeq||VISTA||dbSUPER,-15457,4,DPF2||NCOR1||ZIC2||NFIC||ZNF592||MBD2||NONO||HES1||MNT||ARNT||SMAD5||TAF9B||BHLHE40||RUNX1||TARDBP||TRIM25||ZNF316||NBN||ZBTB5||SKIL||NR3C1||TAL1||MYNN||NFE2||NCOA2||ZFP91||CBX1||HLTF||SUPT5H||PTBP1||JUND||HDAC2||STAT5A||MCM7||MAX||IRF9||EP400||FOXK2||FOXM1||SMARCA4||ZEB2||NCOA1||ZC3H8||TCF12||ZBTB33||RAD51||EGR1||MTA2||ATF2||ARHGAP35||POLR2A||ZSCAN29||NR2F6||GLIS1||RLF||RBM39||LARP7||ZNF143||TEAD4||ZMYM3||ZFP36||E2F7||MEIS2||CREM||ZKSCAN1||KLF1||PHF20||ZNF16||L3MBTL2||HDAC1||GABPB1||ZNF366||ARID1B||GMEB1||SMARCE1||NFATC3||NCOA6||CREB1||MLLT1||ATF3||TBL1XR1||PHF21A||KDM1A||DACH1||KHSRP||ATF1||KLF16||GTF2F1||DDX20||CTCF||CBFA2T2||KDM4B||RNF2||LEF1||ZNF24||CTBP1||TRIM24||ZNF354B||IKZF1||SOX6||NFRKB||PKNOX1||CHAMP1||ZNF740||RB1||REST||MTA3||ATF7||CBX3||GATAD2B||EP300||TRIM28||CC2D1A||NFXL1||TCF7||ZBED1||BCOR||GATAD2A||ETV6||NRF1||AFF1||CBFA2T3||SMARCA5||NR2C1||PML||BRD9||ZBTB2||PHB2||EMSY||ZNF444||HNRNPUL1||XRCC5||MYC||NR2F1||SCRT2||MTA1||MGA||THRA||UBTF,ENSG00000259989||piR-31036||HSALNG0113568||ENSG00000205018||ACSF3||APRT||ENSG00000261118||CDK10||TUBB3||ZC3H18||AFG3L1P||ZNF778||RPL13||SNORD68||ENSG00000260121||ANKRD11||SNAI3-AS1||ENSG00000268218,16,88989800,88995527
CBFA2T3,CBFA2T3,GH16J088960,Enhancer,0.3740277,dbSUPER,16704,2,ZMYM3||GATA2,piR-60516||piR-35530||PABPN1L,16,88960082,88960923
CBFA2T3,CBFA2T3,GH16J088995,Enhancer,0.3740277,Ensembl||dbSUPER,-18494,4,NR2F6||EMSY||NR2F1,piR-31036||ENSG00000259989||HSALNG0113568||ACSF3||ENSG00000205018,16,88995601,88995800
CBFA2T3,CBFA2T3,GH16J088956,Promoter/Enhancer,19.12986,ENCODE||Ensembl||dbSUPER,20775,3,POLR2A||ZMYM3||KLF1||KDM1A||NR2C1||NR2F1,HSALNG0113563||piR-60516||PABPN1L||GALNS||CDK10,16,88955400,88957463
CBFA2T3,CBFA2T3,GH16J088999,Enhancer,2.120175,ENCODE||Ensembl||FANTOM5||dbSUPER,-22716,4,DPF2||ZNF592||MNT||BHLHE40||NKRF||NBN||ZFP91||ZNF318||HDAC2||EP400||SMARCA4||ZEB2||NCOA1||PAX5||ZBTB33||EGR1||ARNT||RLF||TEAD4||MEIS2||CREM||KLF1||L3MBTL2||HDAC1||ARID1B||GMEB1||SMARCE1||ZNF184||ATF3||ATF1||CBFA2T2||RNF2||CTBP1||TRIM24||PKNOX1||MTA3||ATF7||CBX3||EP300||RUNX3||MTA2||CBFA2T3||ZBTB2||MIER1||MYC||MTA1||MGA,piR-31036||HSALNG0113568||ACSF3,16,88999201,89000644
CBFA2T3,CBFA2T3,GH16J088943,Enhancer,19.02186,Ensembl,31806,4,ZIC2||NFIC||NFIA||OSR2||PRDM10||POLR2A||ZFHX2||SCRT2||WT1,ENSG00000205018||HSALNG0113563||LOC100129697||LOC107984871||PABPN1L||LINC02138||CDH15,16,88944201,88946600
