InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
ACSL6,ACSL6,GH05J132007,Enhancer,0.6720398,ENCODE||Ensembl||dbSUPER,3742,2,DPF2||CTCF||REST||ZNF654||TRIM22||RAD21||SMC3||TEAD3||SOX5||ZNF2||MIER2||GLIS1||ZNF143||ARID4B||MNT||ZNF660||ARID2||XRCC5||YY1||ZBTB17||RB1||ZKSCAN1||RUNX3||CC2D1A||ZNF444,ENSG00000231585||ENSG00000281938||lnc-ACSL6-2||ACSL6-AS1||MEIKIN||ENSG00000234758||IL3||FNIP1||MIR3936HG,05,132007602,132009400
ACSL6,ACSL6,GH05J132010,Promoter/Enhancer,250.672,EPDnew||Ensembl||dbSUPER,642,1,ZNF600||HIC1||ZNF341||SP2||SIN3A||EZH2||NRF1||KLF1||SP3||EGR2||PATZ1||REST||RXRA||RB1||ZBTB20||ZFHX2||ZBTB26,ENSG00000231585||ENSG00000281938||lnc-ACSL6-2||MEIKIN||SLC22A5,05,132011000,132012201
ACSL6,ACSL6,GH05J132012,Enhancer,250.672,dbSUPER,-1213,0,KLF6||KLF9||DNMT3B||CEBPA||REST||MXD4||KMT2B||KLF11||SAP130||ZFP64||ZNF511||SIN3A||MIER3||THAP11||ZSCAN9||SMAD4||RARA||DRAP1||TEAD3||BCL6||ZNF205||MYRF||EHMT2||SCRT1||RCOR1||HMG20A||GATAD1||HBP1||MXD3||RBPJ||ZNF48||ZNF792||MIER2||ZNF3||ZNF143||RXRB||IKZF5||ELF3||ZNF580||ARID4B||PPARG||ZNF644||MNT||MIXL1||GATAD2A||NFKBIZ||TGIF2||ZNF7||EZH2||KAT8||IRF2||ZBTB26||SOX13||PHF8||PRDM2||AHR||AFF1||ZBTB25||TFE3||ZGPAT||TEAD1||MIER1||SCRT2||ERF,ENSG00000231585||ENSG00000281938||lnc-ACSL6-2||ENSG00000253067||IL3||FNIP1||RAPGEF6,05,132012425,132014486
ACSL6,ACSL6,GH05J132009,Enhancer,0.6720398,Ensembl||dbSUPER,2342,2,,ENSG00000231585||ENSG00000281938||lnc-ACSL6-2||ACSL6-AS1||MEIKIN||ENSG00000234758||IL3||FNIP1,05,132009601,132010200
ACSL6,ACSL6,GH05J132019,Enhancer,0.4455235,ENCODE||Ensembl||FANTOM5,-7965,0,DPF2||POLR2A||SP1||BCL11A||REST||RCOR1||TRIM22||IRF4||ELF1||ZBTB33||EBF1||CBFB||ATF1||BATF||BHLHE40||STAT5A||SMARCA4||NCOA1||PAX5||IKZF1||BMI1||NFATC1||NR2F1||MTA3||ATF2||JUNB||BACH1||TCF7||ZBTB40||STAT3||ZNF217||TCF12||CREM||HDAC1||GABPB1||ZBED1||ARID1B||SMARCE1||TBL1XR1||ARID3A||ATF3||SPI1||TARDBP||MTA2||IKZF2||RNF2||CTBP1||SOX6||EED||ATF7||ZSCAN29||NBN||RELB||RUNX3||ETV6||GATAD2B||MLLT1||BCLAF1,lnc-ACSL6-2||IL3||MEIKIN||ENSG00000253067||SLC22A5||FNIP1||RAPGEF6||IRF1,05,132019201,132021215
ACSL6,ACSL6,GH05J132005,Enhancer,0.4455235,Ensembl||dbSUPER,6742,2,,ACSL6-AS1||ENSG00000281938||ENSG00000231585||lnc-ACSL6-2||HSALNG0044805-002||MEIKIN,05,132005401,132005600
ACSL6,ACSL6,GH05J132017,Enhancer,0.4455235,Ensembl,-5658,0,NFIC||MAFF||ZNF316||MAFK||MAFG||RUNX3||EMSY,lnc-ACSL6-2||IL3||ENSG00000253067||PDLIM4||SLC22A5||FNIP1,05,132016802,132018999
ACSL6,ACSL6,GH05J131992,Promoter/Enhancer,250.4118,ENCODE||EPDnew||Ensembl||CraniofacialAtlas||dbSUPER,14042,3,KLF6||DPF2||NCOR1||CEBPA||REST||NFIC||FOXA1||ZNF592||MBD2||NONO||HES1||MNT||ZMYM3||SSRP1||MAX||ARNT||CHD4||MXD4||KDM6A||KMT2B||KLF11||BHLHE40||FOXA2||SAP130||HOMEZ||ZNF511||RUNX1||MIER3||TARDBP||THAP11||ZSCAN9||ZNF316||NBN||YY1||SMAD4||SKIL||ETV4||KAT7||FOSL2||TAL1||MYNN||NFE2||RARA||DRAP1||TEAD3||DMAP1||TBP||BCL6||THRB||RAD21||CREM||MBD1||ATF1||ZNF205||FOXP1||PTBP1||JUND||HDAC2||STAT5A||MYC||EHMT2||KDM1A||FOXK2||TBX3||SOX5||SCRT1||FOXM1||SMARCA4||GTF2F1||ZEB2||NRF1||MAFG||NCOA1||ZC3H8||SMARCE1||TCF12||RAD51||HHEX||HMG20A||HNF4A||EGR1||MTA2||HBP1||RBPJ||HMG20B||TAF1||MAFK||ZNF48||ZNF792||MIER2||POLR2A||HNRNPL||ZNF3||NR2F6||NFYC||GLIS1||RLF||TFAP4||RBM39||LCORL||TEAD4||ZNF652||E2F7||GATA4||RXRB||MEIS2||IKZF5||ELF3||ARID3A||SP1||L3MBTL2||CEBPG||KDM3A||HDAC1||ZNF580||NFIA||ELK1||TEAD2||GABPB1||CUX1||ARID1B||ARID4B||NFIL3||GMEB1||NFATC3||HNF1A||PPARG||MLLT1||ZNF644||SOX13||ZNF184||MLX||ATF3||ZNF384||TBL1XR1||PHF21A||MIXL1||SP5||DACH1||KHSRP||ZNF143||KLF16||GATAD2A||FOS||XRCC5||NFKBIZ||TGIF2||DDX20||SMARCC2||CBFA2T2||TCF7||KDM4B||RFX1||ZNF7||RNF2||KAT8||LEF1||ZNF24||CTBP1||TRIM24||IKZF1||IRF2||ELF1||ZKSCAN8||RXRA||SOX6||CTCF||PKNOX1||ZHX2||TFDP1||CHAMP1||ETS1||MTA3||ATF7||PHF8||CBX3||GATAD2B||ZKSCAN1||EP300||TRIM28||FOXA3||RFXANK||CC2D1A||ZBED1||BCOR||RCOR2||RERE||ZSCAN29||AHR||AFF1||HMBOX1||CBFA2T3||MEF2D||ZBTB25||RBFOX2||NR2C1||TFE3||PML||SKI||ZGPAT||ZBTB2||PHB2||TEAD1||CBX5||EMSY||NR2F1||SCRT2||MTA1||ERF||PBX2||UBTF,ACSL6-AS1||piR-32285-077||HSALNG0044805-002||lnc-ACSL6-2||ENSG00000281938||IL3||MEIKIN||ENSG00000234758||ENSG00000253067||CSF2||IL4||IRF1-AS1||FNIP1||AFF4||SLC22A5||ENSG00000202533||MIR3936HG||LYRM7,05,131992002,132004399
ACSL6,ACSL6,GH05J132026,Enhancer,0.4118219,ENCODE||Ensembl||FANTOM5,-14658,0,CREB1||CBFA2T3,lnc-ACSL6-2||IL3||ACSL6-AS1||ENSG00000253067||P4HA2-AS1||ENSG00000224015||SLC22A5||IRF1||FNIP1||RAPGEF6,05,132026201,132027600
ACSL6,ACSL6,GH05J132028,Enhancer,0.3740277,Ensembl,-16058,0,,lnc-ACSL6-2||IL3||ACSL6-AS1||MEIKIN||ENSG00000253067||P4HA2-AS1||ENSG00000224015||SLC22A5||FNIP1,05,132028201,132028400
ACSL6,ACSL6,GH05J132031,Enhancer,12.23973,ENCODE,-20013,0,,ENSG00000231585||ACSL6-AS1||CSF2||IL3||lnc-ACSL6-2||ENSG00000253067||P4HA2-AS1||ENSG00000224015||FNIP1||SLC22A5,05,132031594,132032917
ACSL6,ACSL6,GH05J132046,Enhancer,11.93695,Ensembl,-33858,0,,IL3||ENSG00000231585||ENSG00000253067||CSF2||ACSL6-AS1||lnc-ACSL6-2||P4HA2-AS1||ENSG00000224015,05,132046001,132046200
ACSL6,ACSL6,GH05J132047,Enhancer,11.93695,Ensembl,-34758,0,,IL3||ENSG00000253067||ENSG00000231585||CSF2||ACSL6-AS1||lnc-ACSL6-2||P4HA2-AS1||ENSG00000224015,05,132046801,132047200
ACSL6,ACSL6,GH05J131980,Enhancer,13.80076,FANTOM5,31709,7,,HSALNG0044804||HSALNG0044805-001||HSALNG0044805-002||ACSL6-AS1||MEIKIN||ENSG00000231585||ENSG00000281938||ENSG00000253067,05,131980375,131980692
ACSL6,ACSL6,GH05J132055,Enhancer,0.2735989,ENCODE||Ensembl,-43958,0,BHLHE40||MYC||MAX||ZBTB21||ZBTB33,IL3||HSALNG0044807||LOC105379174||lnc-ACSL6-2||MEIKIN||RAPGEF6||SLC22A5,05,132055002,132057400
ACSL6,ACSL6,GH05J132054,Enhancer,0.2735989,ENCODE,-42660,0,,IL3||HSALNG0044807||LOC105379174||lnc-ACSL6-2||P4HA2,05,132054828,132054977
ACSL6,ACSL6,GH05J131971,Enhancer,10.43759,Ensembl,40542,8,,HSALNG0044804||lnc-MEIKIN-4||ENSG00000231585||ACSL6-AS1||ENSG00000281938||MEIKIN||IL3||FNIP1,05,131971601,131971800
ACSL6,ACSL6,GH05J132056,Enhancer,0.2735989,Ensembl,-42258,0,,IL3||HSALNG0044807||LOC105379174||lnc-ACSL6-2||SLC22A4,05,132054201,132054800
ACSL6,ACSL6,GH05J131974,Promoter/Enhancer,261.2715,ENCODE||EPDnew||Ensembl,37042,8,MAFF||ZNF316||MAFK||MAFG||MTA2||EMSY,HSALNG0044804||lnc-MEIKIN-4||ENSG00000231585||ACSL6-AS1||ENSG00000281938||MEIKIN||ENSG00000234758||IL3||FNIP1||ENSG00000253067||LINC02863,05,131974600,131975801
ACSL6,ACSL6,GH05J132049,Enhancer,0.2860191,Ensembl,-38058,0,BHLHE40||SPI1,HSALNG0044807||LOC105379174||IL3||lnc-ACSL6-2||SLC22A4,05,132049801,132050800
ACSL6,ACSL6,GH05J131987,Enhancer,11.91953,Ensembl||dbSUPER,25142,5,,HSALNG0044805-001||HSALNG0044805-002||lnc-MEIKIN-5||ENSG00000281938||ENSG00000231585||MEIKIN||ENSG00000234758||IL3||FNIP1,05,131987001,131987200
ACSL6,ACSL6,GH05J131982,Enhancer,11.54396,Ensembl||dbSUPER,28742,7,,HSALNG0044805-001||HSALNG0044805-002||lnc-MEIKIN-5||HSALNG0044804||ENSG00000281938||MEIKIN||ENSG00000231585||IL3||ENSG00000224015||P4HA2-AS1,05,131983202,131983799
ACSL6,ACSL6,GH05J131985,Enhancer,11.91953,dbSUPER,26268,5,MAFF||ZNF316||MAFK,HSALNG0044805-001||HSALNG0044805-002||lnc-MEIKIN-5||ENSG00000281938||ENSG00000231585||MEIKIN||ENSG00000234758||IL3||FNIP1||ENSG00000224015||P4HA2-AS1||RAPGEF6||SLC22A5,05,131985162,131986787
ACSL6,ACSL6,GH05J131984,Enhancer,11.54396,dbSUPER,27400,5,MAFF||ZNF316||MAFK||CREB1,HSALNG0044805-001||HSALNG0044805-002||lnc-MEIKIN-5||ENSG00000281938||MEIKIN||ENSG00000231585||IL3||ENSG00000224015||P4HA2-AS1||RAPGEF6,05,131984539,131985146
ACSL6,ACSL6,GH05J132060,Promoter,0.2575844,EPDnew,-48394,0,,HSALNG0044807||IL3||LOC105379174||lnc-ACSL6-2||MEIKIN,05,132060607,132060666
ACSL6,ACSL6,GH05J132057,Enhancer,0.2575844,Ensembl,-47458,0,MAFF||ZNF316||MAFK||MAFG||EMSY,HSALNG0044807||IL3||LOC105379174||lnc-ACSL6-2||RAPGEF6,05,132059201,132060200
