InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
ATF3,ATF3,GH01J212565,Promoter/Enhancer,250.672,ENCODE||Ensembl||CraniofacialAtlas||dbSUPER,1764,0,SP1||DPF2||ATF2||JUND||ZNF184||ZNF600||ZNF10||ZIC2||CEBPG||YY1||HIC1||ZBTB10||BCL11A||ZNF207||MAZ||CEBPB||RCOR1||TRIM22||MNT||SIN3A||ZNF639||ZNF341||MAX||ZEB1||NR2C1||EP300||TAF9B||ZNF623||PRDM1||FEZF1||FOXA2||SAP130||RAD21||RFX5||IRF4||SMC3||REST||STAT3||ZNF316||EBF1||TBP||CBFB||TCF7L2||FOSL2||NFE2||ZKSCAN1||EZH2||ZNF843||ZBTB48||BCL11B||ZNF318||PRDM6||ZSCAN23||BATF||BHLHE40||ZNF24||ZNF189||STAT5A||SMARCA4||ZNF2||ZEB2||MAFG||ZC3H8||PAX5||IKZF1||INSM2||NFATC1||BMI1||ZNF664||MAFF||NR2F1||MTA3||MAFK||ZNF362||ZNF518A||JUNB||ZBTB21||BACH1||GLIS1||TCF7||ZBTB40||ZNF768||ZFP69B||TEAD4||MEIS2||TCF12||SP7||ZNF16||L3MBTL2||KLF5||POLR2A||HDAC1||ZNF366||ZBED1||PKNOX1||ARID1B||ZNF561||E2F4||SMARCE1||ZNF792||KLF10||ZNF324||TBL1XR1||CHD1||MBD1||ATF3||ZSCAN21||ZBTB12||ZSCAN4||SP3||ZNF660||ZBTB8A||ZXDB||SPI1||TARDBP||ZNF143||FOS||RAD51||NFE2L2||ZNF629||CBFA2T2||ZNF692||ZNF687||CREM||PATZ1||ZNF512||MTA2||OSR2||IKZF2||RNF2||ZNF558||PRDM10||ZBTB17||SOX6||EED||ZNF501||ATF7||NBN||RELB||KLF8||RUNX3||TSHZ1||ETV6||ZBTB20||LEF1||ARNT||GATAD2B||CBFA2T3||NR2F2||ZFHX2||ZSCAN5C||MLLT1||EMSY||HDAC2||ZNF335||BCLAF1||MTA1||ZBTB44||MGA||WT1,lnc-BATF3-8||FAM71A,01,212565996,212568199
ATF3,ATF3,GH01J212569,Enhancer,0.6720398,Ensembl,4167,0,SMARCA4||ZNF362||ZNF366||ZNF512||RNF2||ZBTB17||ZSCAN29||PRDM1,lnc-BATF3-8||FAM71A,01,212569401,212569600
ATF3,ATF3,GH01J212557,Promoter/Enhancer,0.4455235,ENCODE||Ensembl||CraniofacialAtlas||dbSUPER,-5384,1,SP1||DPF2||ZNF580||ATF2||KLF17||JUND||ATF3||ZNF184||ZNF600||POLR2A||ZIC2||ZNF10||CEBPG||BRCA1||YY1||HIC1||CEBPA||REST||ZNF592||MAZ||CEBPB||MBD2||NONO||MNT||TBP||ZNF639||ZNF341||MAX||ZSCAN16||ZEB1||ARNT||KLF7||EP300||IRF2||SMAD5||TAF9B||BHLHE40||CTBP1||KLF9||MAFF||RFX5||IRF4||SIN3A||TARDBP||ZNF585B||NFATC3||SMC3||NKRF||SIN3B||SMARCA5||STAT3||ZNF316||NBN||RXRA||SKIL||TCF7L2||FOSL2||TAL1||USF2||MYNN||ZKSCAN1||TEAD3||ZFP91||ZNF143||MAFK||NCOR1||NUFIP1||BCL6||ZSCAN5A||CREM||ATF1||ZNF843||CBX1||HLTF||SUPT5H||PTBP1||ZNF318||KLF16||HDAC2||BATF||ESRRA||ELF1||IRF9||EP400||ZNF24||ZNF189||MLLT1||FOXM1||SMARCA4||NRF1||MAFG||NCOA1||SMARCE1||IKZF1||INSM2||ZFP37||RB1||CHAMP1||HNF4A||EGR1||NR2F1||CAVIN1||HDAC1||TAF1||JUN||ZNF48||ZHX1||ATF4||ZNF518A||ZSCAN29||NR2F6||ZBTB21||BACH1||NFE2L2||GLIS1||TCF7||RLF||TFAP4||ZFP69B||ZMYM3||ZFP36||MEIS2||ZC3H8||ZNF217||PYGO2||TCF12||IKZF5||ZFX||KLF1||SP7||PHF20||JUNB||ZNF701||L3MBTL2||TEAD2||GABPB1||CUX1||ZNF202||ZNF785||ZNF561||NFIL3||GMEB1||ZNF687||NCOA6||KLF10||CREB1||ZNF324||TBL1XR1||HLF||ARID3A||ZSCAN21||PHF21A||KDM1A||SP3||ZNF660||DACH1||ZNF280D||ZXDB||KHSRP||SPI1||EGR2||GTF2F1||ZEB2||DNMT1||FOS||XRCC5||RAD51||DDX20||ZNF629||ZNF692||PATZ1||CDC5L||HDGF||RNF2||LEF1||ZNF558||LARP7||ZKSCAN8||TRIM22||PRDM10||ATF7||GLIS2||ZBTB17||SOX6||NFRKB||PKNOX1||IKZF2||ETS1||ZNF501||MTA3||PHF8||CBX3||GATAD2B||ZSCAN18||POLR2B||RELB||KLF8||TSHZ1||RFXANK||CC2D1A||USF1||BCOR||ELK1||MTA2||AFF1||NR2F2||MEF2D||RBFOX2||CHD1||NR2C1||ZFHX2||PML||BRD9||ZBTB2||EMSY||ZBTB26||PRDM1||ZNF37A||SREBF2||ZNF335||MIER1||MYC||BCLAF1||GMEB2||ERF||ZBTB44||MGA||WT1||UBTF,ENSG00000260805||ENSG00000288007||HSALNG0010371||HSALNG0010372||lnc-ATF3-1||HSALNG0010370-001||HSALNG0010370-002||NENF||FLVCR1||ANGEL2,01,212557540,212562360
ATF3,ATF3,GH01J212570,Enhancer,0.4455235,Ensembl,5467,0,,lnc-BATF3-8||FAM71A||ENSG00000235862,01,212570601,212571000
ATF3,ATF3,GH01J212551,Enhancer,0.4118219,Ensembl,-11533,5,ZBTB40||ELF4||PRDM1,ENSG00000288007||HSALNG0010370-001||HSALNG0010370-002||LINC01740||LINC02771||PACC1||NENF||BATF3,01,212551802,212555800
ATF3,ATF3,GH01J212549,Enhancer,1.544971,Ensembl||FANTOM5,-15633,5,ZNF366||HLF||USF1,HSALNG0010370-001||HSALNG0010370-002||LINC01740||ENSG00000288007||NENF||BATF3,01,212549202,212550199
ATF3,ATF3,GH01J212545,Enhancer,0.3740277,ENCODE,-19107,5,CEBPG||CEBPB||USF2||HLF||ATF3||ZNF512||RNF2||ZNF354B||USF1||PRDM1,HSALNG0010370-001||HSALNG0010370-002||LINC01740||ENSG00000288007||LINC02771||BATF3||NENF,01,212545633,212546821
ATF3,ATF3,GH01J212542,Promoter/Enhancer,0.3528529,ENCODE||Ensembl,-22329,8,IKZF1||SPI1||IKZF2||RNF2||EED,HSALNG0010370-001||HSALNG0010370-002||lnc-TMEM206-4||LINC02771||NENF||BATF3,01,212542662,212543347
ATF3,ATF3,GH01J212586,Enhancer,12.67145,ENCODE,21544,0,SP1||BCL11A||ZNF592||REST||IRF4||ZNF316||EBF1||PRDM6||MAFK||BHLHE40||ZNF24||PAX5||IKZF1||BMI1||NR2F1||ATF2||JUNB||TCF12||ZBED1||PKNOX1||TARDBP||EGR2||ZNF687||CREM||MTA2||IKZF2||EED||DPF2||NBN||RELB||RUNX3||ZBTB40||CEBPB||ARNT||GATAD2B||ZFHX2||MLLT1||BCLAF1,FAM71A||lnc-BATF3-8||BATF3,01,212586248,212587508
ATF3,ATF3,GH01J212541,Promoter,0.3528529,Ensembl,-24233,8,,HSALNG0010370-001||HSALNG0010370-002||lnc-TMEM206-4||BATF3||NENF,01,212541000,212541201
ATF3,ATF3,GH01J212531,Enhancer,34.56734,ENCODE||RefSeq||FANTOM5||VISTA,-32656,8,NFE2||MAFG||ATF4||L3MBTL2||ATF3||ATF1||CTBP1,HSALNG0010370-001||HSALNG0010370-002||lnc-TMEM206-4||ENSG00000286213||LINC02771||NENF||BATF3,01,212531404,212533951
ATF3,ATF3,GH01J212594,Enhancer,19.15694,ENCODE||RefSeq||FANTOM5||dbSUPER,31122,0,DPF2||SP1||ATF2||KLF17||JUND||ZNF184||CTCF||ZNF600||ZNF10||BRCA1||YY1||HIC1||BCL11A||ZBTB10||ZNF207||MAZ||CEBPB||ZNF654||TRIM22||CHD1||SIN3A||ZNF639||MAX||ZEB1||EP300||IRF2||TAF9B||ZNF623||PRDM1||FEZF1||FOXA2||CTBP1||SAP130||KLF9||RAD21||SP2||RFX5||ZNF513||SMC3||STAT3||ZNF132||TBP||SKIL||TCF7L2||USF2||NFE2||MAFK||GLI4||ASH2L||BCL6||ATF1||ZNF843||ZNF318||KLF16||PRDM6||TAF1||ZBTB1||ZSCAN23||BATF||ZNF624||BHLHE40||ZNF24||ZNF189||FOXA1||STAT5A||ZNF2||ZEB2||NRF1||MAFG||PAX5||DIDO1||INSM2||NFATC1||BMI1||HMG20A||ZNF664||MAFF||MTA3||JUN||ZNF362||ZNF518A||RFX1||JUNB||ZBTB21||BACH1||GLIS1||REST||ZBTB40||PRDM4||ZNF398||ZNF143||ZFP69B||ZNF26||SP7||POLR2A||HDAC1||ZNF366||TRIM28||ZBED1||PKNOX1||ARID1B||BCL6B||SMARCE1||ZNF792||NCOA6||KLF10||CREB1||ZNF324||TBL1XR1||HLF||ARID3A||ATF3||ZSCAN21||IKZF1||ZBTB12||ZSCAN4||MNT||SP3||ZNF660||ZBTB8A||DACH1||ZNF280D||ZXDB||TARDBP||EGR2||FOS||RAD51||RBAK||NFE2L2||ZNF629||ZNF692||ZNF687||CREM||PATZ1||MTA2||OSR2||IKZF2||RNF2||ZNF558||MYNN||ZKSCAN8||PRDM10||GFI1B||ATF7||GLIS2||ZBTB17||SOX6||TCF12||ETS1||ZNF501||ZSCAN18||PAX8||NBN||RELB||ARNT||KLF8||RUNX3||TSHZ1||FOXK2||REPIN1||ZNF155||ZBTB20||LEF1||AFF1||MEF2D||EGR1||ZFHX2||SKI||MLLT1||ZNF747||TEAD1||EMSY||SMARCA4||ZNF174||ZNF335||XRCC5||MYC||BCLAF1||MTA1||ZBTB44||WT1,lnc-BATF3-8||FAM71A||ENSG00000235862||BATF3||PACC1||ANGEL2||PPP2R5A,01,212594814,212598098
ATF3,ATF3,GH01J212605,Promoter/Enhancer,262.8888,ENCODE||EPDnew||Ensembl||CraniofacialAtlas||dbSUPER,42860,0,DPF2||POLR2A||ZNF580||ATF2||KLF17||JUND||ATF3||NCOR1||ZNF184||CTCF||ZNF600||ZIC2||CEBPG||YY1||HIC1||ZBTB10||CEBPA||NFIC||MAZ||CEBPB||MBD2||NONO||EZH2||HES1||MNT||SIN3A||REST||TBP||ZNF639||ZNF217||ZNF341||MAX||ZSCAN16||ZEB1||KLF7||ZNF148||IRF2||MXD4||KDM6A||KMT2B||SMAD5||HCFC1||TAF9B||ZNF623||BHLHE40||FEZF1||ZNF610||FOXA2||CTBP1||SAP130||KLF9||MAFF||SP2||RFX5||MIER3||TARDBP||SMC3||ZSCAN9||SIN3B||SMARCA5||ZNF316||NBN||SAFB||EBF1||SMAD4||RXRA||CBFB||SKIL||ZBTB33||TCF7L2||KAT7||FOSL2||TAL1||MYNN||NFE2||RARA||ZKSCAN1||DRAP1||MAFK||TEAD3||DMAP1||GLI4||ASH2L||ZSCAN5A||BCL6||CREM||MBD1||ATF1||ZNF843||CBX1||ZNF205||FOXP1||SUPT5H||ZNF146||ZBTB48||MYRF||GTF2F1||BCL11B||ZNF318||KLF16||HDAC2||STAT5A||MYC||PRDM6||ZBTB1||TAF1||ZSCAN23||PRDM10||BATF||ZNF624||IRF9||ZNF24||EP400||FOXK2||ZNF189||MLLT1||SOX5||SMARCA4||ZNF2||ZEB2||NRF1||MAFG||NCOA1||ZC3H8||PAX5||CBX2||TCF12||IKZF1||INSM2||ZFP37||ZNF384||RB1||HMG20A||ZNF664||GATAD1||ZNF547||HBP1||NR2F1||HDGF||MXD3||TAF7||RBPJ||RAD21||HMG20B||SP1||JUN||ZNF48||ZNF792||HNRNPL||ATF4||ZNF518A||ZSCAN29||STAT1||ZBTB21||BACH1||NFE2L2||GLIS1||ZBTB40||TFAP4||PRDM4||ZNF18||ZNF398||ZFP69B||TEAD4||ZFP36||HNF4A||E2F7||GATA4||RXRB||CSDE1||MEIS2||IKZF5||ELF3||SP7||PHF20||L3MBTL2||ZNF701||HDAC1||KDM3A||NFIA||GATA2||TEAD2||ZNF366||NKRF||POU5F1||TRIM28||ZBED1||EGR1||KLF1||ZNF785||ARID1B||ZNF561||ARID4B||NFIL3||GMEB1||NFATC3||ZBTB7A||NCOA6||SUZ12||KLF10||CREB1||HNF1A||ZNF169||ZNF324||PPARG||YY2||TBL1XR1||SOX13||CHD1||MLX||ARID3A||HLF||ZSCAN21||PHF21A||KDM1A||ZBTB12||ZSCAN4||MIXL1||SP3||ZNF660||ZBTB8A||ARID2||SP5||DACH1||ZNF280D||ZXDB||FUS||EGR2||ZNF143||MTA3||GATAD2A||RBAK||TGIF2||DDX20||ZNF629||ZNF692||CHD2||ZNF687||KDM4B||PATZ1||ZNF512||RFX1||ZNF7||OSR2||IKZF2||RNF2||KAT8||ZNF558||LARP7||CBX8||TRIM24||MZF1||ZBTB26||ZKSCAN8||GFI1B||ATF7||ZBTB17||GLIS2||GABPA||SOX6||BMI1||NFRKB||ZBTB6||PKNOX1||BCL11A||ZHX2||TFDP1||EED||ETS1||ZNF501||ELF4||U2AF1||GATAD2B||ZSCAN18||EP300||POLR2B||RELB||ARNT||KLF8||RUNX3||FOXA3||TSHZ1||ZBTB20||TCF7||LEF1||BCOR||GTF2A2||FOS||ZNF302||ZBTB5||ZBTB11||MTA2||AHR||ZNF138||CBFA2T3||SRSF7||NR2F2||MEF2D||RBFOX2||ZFHX2||PML||ZSCAN5C||OVOL3||SKI||BRD9||ZGPAT||ZNF423||TEAD1||CBX5||EMSY||PRDM1||SREBF2||ZNF335||MIER1||BCLAF1||MTA1||ERF||E2F1||ZBTB44||MGA||WT1||UBTF,HSALNG0010375||HSALNG0010376||lnc-BATF3-8||FAM71A||BATF3||DTL||FLVCR1||ANGEL2,01,212605186,212611201
