InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
CBFB,CBFB,GH16J067024,Enhancer,0.6672701,Ensembl||CraniofacialAtlas,-3983,0,SMAD4||TEAD3||THRB||KAT7||DRAP1||ZNF205||SOX5||HMG20A||ZNF48||ZNF792||ELF3||IKZF5||ZNF398||SP7||ARID4B||NR2F6||ZNF644||GATAD2A||XRCC5||PATZ1||SOX13||ZGPAT||ZBTB25||TEAD1||ZNF335,CES4A||LRRC36||RN7SL543P||HSALNG0112146,16,67024401,67025600
CBFB,CBFB,GH16J067027,Promoter/Enhancer,250.6673,Ensembl||ENCODE||CraniofacialAtlas||EPDnew||dbSUPER,710,2,ZNF207||ZNF600||ZNF592||KLF9||POLR2A||NFIC||ZIC2||MXD4||NONO||CTCF||REST||KLF11||SMAD5||SIN3A||TARDBP||TRIM22||CHD2||MBD2||TBP||ZFP64||MNT||KMT2B||TAF9B||GABPA||ELF1||SIN3B||HCFC1||ZNF610||NBN||SMAD4||ZNF511||SAP130||ETV4||TAL1||RARA||MIER3||YY1||GABPB1||ZSCAN9||EBF1||NCOR1||THRB||CBFB||ZNF843||RBM22||SMARCA5||MAX||KAT7||SAFB||NFE2||RELA||SKIL||ZFP91||KLF16||TAF1||DRAP1||MBD1||BCL6||PRDM10||ZNF205||BHLHE40||MYRF||ZBTB48||CBX1||SOX5||ZNF2||SMARCA4||SUPT5H||GTF2F1||MYC||ETV1||HDAC2||NCOA1||ZFP37||EP400||SCRT1||MXD3||FOXK2||ZEB2||NRF1||HBP1||STAT5A||EGR1||ZBTB33||RBPJ||IKZF1||DIDO1||GATAD1||RB1||ZNF48||RFX5||MIER2||HDGF||ZSCAN29||NR2F1||NFYC||TAF7||RLF||HNRNPL||NR2F6||MTA3||ZNF792||RBM39||ATF2||GATA4||BACH1||STAT1||HDAC8||GLIS1||ELF3||IKZF5||RXRB||ZBTB40||SP7||KLF1||TCF12||L3MBTL2||PRDM4||LARP7||MEIS2||NFIA||HDAC1||ZKSCAN1||NKRF||DPF2||ZNF384||ZNF217||ARID1B||ARID4B||ZFX||ZNF561||PHF20||KDM3A||GMEB1||KLF5||NR2C1||ZNF580||NCOA6||SOX13||ARID3A||SMARCE1||ZBTB12||ZBTB8A||ZNF687||ATF1||ZXDB||MLLT1||FUS||MLX||KDM1A||ZNF629||ZSCAN21||LEF1||TGIF2||MIXL1||ZNF692||GATAD2A||ZNF660||SPI1||NFKBIZ||XRCC5||IRF2||PATZ1||RNF2||IKZF2||TRIM24||CTBP1||CREM||MZF1||ZBTB17||ZBTB26||KAT8||EED||NFRKB||PHF8||ZNF24||ZNF143||RUNX3||ZHX2||NR4A1||KLF8||ETV6||BCOR||ATF7||ZNF501||ZNF777||NFXL1||RCOR2||GATAD2B||POLR2B||AHR||CBX3||MTA2||FOXA3||ZGPAT||ZBTB11||ARNT||RBFOX2||CBX5||RFXANK||RELB||TFE3||ZFHX2||BRD9||ZBTB20||ZNF423||ZNF121||AFF1||ZBTB25||KLF17||PRDM1||CBFA2T3||ZNF335||PML||SCRT2||MTA1||MAZ||SREBF2||KLF6||ZBTB2||DNMT3B||MIER1||MGA||EMSY||ERF,ACD||ATP6V0D1||B3GNT9||CENPT||CTCF||CTCF-DT||E2F4||EDC4||ELMO3||FBXL8||HSD11B2||NAE1||PHAF1||RANBP10||RIPOR1||ENSG00000260465||ENSG00000270165||HSALNG0112147||lnc-FAM96B-4||NONHSAG019711.2,16,67027987,67031401
CBFB,CBFB,GH16J067022,Enhancer,0.4428639,Ensembl||ENCODE,-6113,0,IKZF1||EP300||KAT2B||NFIA||CUX1||NFIL3||SOX13||PRDM10,ATP6V0D1||CES4A||RN7SL543P||HSALNG0112146,16,67022363,67023378
CBFB,CBFB,GH16J067033,Promoter,0.4428639,Ensembl,7717,3,YY1||RXRA||PRDM6||HNF4A||RAD21||MAFF||HLF||MAFK||GABPA||SP1,PHAF1||NONHSAG019711.2||RF00017-1888,16,67036600,67036801
CBFB,CBFB,GH16J067017,Enhancer,5.390493,Ensembl||ENCODE||dbSUPER,-10867,3,SP1||ZNF654||MYC||SSRP1||JUND||CEBPA||MXD4||CTCF||CEBPB||REST||DEK||TRIM22||BHLHE40||SIX4||ZEB1||HOMEZ||MNT||MAX||ZNF217||KMT2B||RAD51||THAP11||HCFC1||SP2||SMAD4||ZNF511||SAP130||RAD21||IRF4||RFX5||SMC3||MIER3||RARA||GABPB1||YY1||TEAD3||ZSCAN9||USF2||SKIL||DRAP1||BCL6||KDM1A||MYRF||SOX5||ZNF2||ZNF24||RCOR1||ZEB2||RBPJ||GATAD1||MIER2||ZNF664||MAFF||NFYC||ATF2||ZNF143||ZNF652||GLIS1||ZNF768||ELF3||IKZF5||RXRB||SP7||CEBPG||L3MBTL2||ZFP69B||NFIA||HDAC1||ARID4B||CREM||NR2F6||SIX5||ZNF561||ARID3A||CREB1||YY2||ZNF580||PPARG||NFIL3||ZNF687||ZXDB||ATF1||MBD1||MLX||ARID2||ZSCAN21||MIXL1||ZNF692||GATAD2A||ZNF660||SPI1||SP5||XRCC5||IRF2||CHD2||CTBP1||ZBTB17||SOX6||ZKSCAN8||KAT8||TFDP1||POLR2A||SOX13||RUNX3||KLF8||RB1||ZNF112||ATF7||PRDM2||RNF2||RCOR2||AHR||CBX3||FOXA3||ZGPAT||USF1||TFE3||CC2D1A||SIN3A||KLF17||NRF1||TEAD1||KLF6||ZNF444||ERF,ATP6V0D1||CES4A||ELMO3||NAE1||RN7SL543P||ENSG00000260465||HSALNG0112145||HSALNG0112146||lnc-CBFB-3,16,67017742,67018492
CBFB,CBFB,GH16J067013,Enhancer,5.405799,FANTOM5||ENCODE||dbSUPER||CraniofacialAtlas,-14951,3,ZNF207||MYC||ZNF600||NFIC||ZIC2||NONO||REST||KLF9||SIN3B||SP2||SMAD4||RUNX1||GABPB1||EBF1||ZNF843||SAFB||SKIL||ZFP91||KLF16||BHLHE40||CTCF||ZNF189||ETV1||INSM2||ZNF416||ZNF24||EGR1||IKZF1||NRF1||FOXM1||RB1||RAD21||NR2F1||HNRNPL||ZNF652||BACH1||GLIS1||ZNF398||SP7||L3MBTL2||NFIA||ZNF217||ZFX||ZNF561||GMEB1||KLF10||ZNF792||KLF1||NCOA6||ARID3A||SP3||ZBTB8A||ZXDB||ATF1||ZC3H11A||ZSCAN21||EGR2||LEF1||ZNF660||TARDBP||PATZ1||TRIM24||CTBP1||TRIM22||ZBTB26||SOX6||GLIS2||TFDP1||LARP7||POLR2A||DPF2||RUNX3||NR4A1||MTA3||ATF7||ZNF777||MNT||ZSCAN29||AHR||ZGPAT||ARNT||RBFOX2||ZFHX2||ZNF121||GATAD2B||ZNF174||EZH2||SIN3A||ZNF335||HIC1||ZBTB44||KLF6||ERF,ACD||ATP6V0D1||CENPT||CES4A||EDC4||FBXL8||NAE1||RIPOR1||THAP11||HSALNG0112145||lnc-CBFB-3,16,67012898,67015167
CBFB,CBFB,GH16J067041,Enhancer,0.4108211,ENCODE,12189,3,POLR2A||RUNX3,PHAF1||NONHSAG019711.2||RF00017-1888,16,67041098,67041247
CBFB,CBFB,GH16J067040,Enhancer,0.4108211,Ensembl,11316,3,JUNB||NFIL3||HLF||SCRT2,PHAF1||NONHSAG019711.2||RF00017-1888,16,67040001,67040599
CBFB,CBFB,GH16J067016,Enhancer,0.4108211,Ensembl||dbSUPER,-11783,3,ZNF157,CES4A||HSALNG0112145||lnc-CBFB-3,16,67016802,67017600
CBFB,CBFB,GH16J067038,Enhancer,0.4108211,Ensembl,10017,3,ATF2||JUNB||PRDM10||CEBPB,ELMO3||PHAF1||ENSG00000260465||NONHSAG019711.2||RF00017-1888,16,67038401,67039601
