InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
ADH1A,ADH1A,GH04J099290,Promoter,258.375,EPDnew,-2,0,RXRA||KAT2B||HNF4A||GATAD2A||REST||TAF1||ATF3||SP1,ADH1C||LOC100507053||HSALNG0035985||lnc-C4orf17-3,04,99290975,99291034
ADH1A,ADH1A,GH04J099300,Enhancer,14.10051,Ensembl||ENCODE,-10056,0,CEBPA||NFIC||MAFF||RXRA||TEAD3||MAFK||RAD21||NFIB||BHLHE40||CEBPG||MAX||SP1||NFIA||NR2F2||CEBPB||TEAD1,ADH1C||LOC100507053||HSALNG0035985||lnc-C4orf17-3,04,99299651,99302467
ADH1A,ADH1A,GH04J099278,Enhancer,0.4108211,Ensembl,11702,0,,ADH1C||ADH6||LOC100507053||HSALNG0035985,04,99279001,99279600
ADH1A,ADH1A,GH04J099276,Enhancer,0.4108211,ENCODE,14424,0,,ADH6||LOC100507053||HSALNG0035985,04,99276504,99276653
ADH1A,ADH1A,GH04J099309,Enhancer,13.91578,Ensembl,-19198,1,CREB1,ADH1B||ADH1C||ADH4||PCNAP1||LOC100507053||lnc-C4orf17-3||piR-47464,04,99309601,99310800
ADH1A,ADH1A,GH04J099314,Promoter,261.9075,EPDnew,-23057,1,,ADH1B||ADH1C||LOC100507053||lnc-C4orf17-3||piR-47464,04,99314030,99314089
ADH1A,ADH1A,GH04J099321,Promoter/Enhancer,22.29284,Ensembl||EPDnew||ENCODE,-32599,2,CEBPA||ATF3||YY1||FOXA2||MAFF||RXRA||ZBTB33||JUND||SPI1||HNF4A||MAFK||FOXA1||RAD21||REST||MAX||SP1||HLF||TAF1||HNF4G||EGR1||GABPA||NR2F2||CEBPB,ADH1B||ADH1C||LOC100507053||ENSG00000272777||lnc-C4orf17-3||piR-47464||piR-54987-096,04,99321391,99325813
ADH1A,ADH1A,GH04J099317,Promoter,23.46518,Ensembl,-27998,2,YY1||ZBTB33,ADH1B||ADH1C||LOC100507053||ENSG00000272777||lnc-C4orf17-3||piR-47464||piR-54987-096,04,99317601,99320400
ADH1A,ADH1A,GH04J099382,Enhancer,8.976809,Ensembl||FANTOM5||ENCODE||dbSUPER,-93092,15,CEBPA||YY1||BHLHE40||MNT||FOXA2||RXRA||ZBTB33||RARA||JUND||NFE2||FOXP1||HNF4A||MAFK||HMG20A||MAFG||FOXA1||RAD21||ZNF3||IKZF5||REST||MAX||SP1||ZNF644||POLR2A||HLF||GATAD2A||NFE2L2||HNF4G||SOX13||EP300||EGR1||ATF3||ZGPAT||FOXA3||NR2F2||MGA,ADH1B||ADH1C||ADH5||ADH7||MTTP||LOC102723576||lnc-ADH7-1||piR-57133-461,04,99382532,99385657
ADH1A,ADH1A,GH04J099381,Enhancer,36.62137,FANTOM5,-90143,15,YY1||SP1,ADH1B||ADH1C||ADH4||ADH6||ADH7||LOC100507053||LOC102723576||lnc-ADH7-1||piR-57133-461,04,99381054,99381238
ADH1A,ADH1A,GH04J099352,Promoter/Enhancer,12.29208,Ensembl||EPDnew||ENCODE,-62203,8,RXRA||RAD21||MAX||SP1||REST||TAF1,ADH1B||ADH1C||ADH5||ADH7||lnc-ADH1A-2||piR-59928-097,04,99352601,99353811
ADH1A,ADH1A,GH04J099351,Enhancer,18.6848,FANTOM5,-60546,5,FOXA2,ADH1B||ADH1C||ADH4||ADH6||lnc-ADH1A-2||piR-45726-029,04,99351357,99351741
ADH1A,ADH1A,GH04J099202,Enhancer,10.17663,Ensembl||ENCODE,88202,2,FOXA2||RAD21||RXRA||FOXA3||NR2F2,ADH4||ADH6||LOC100507053||HSALNG0035985||lnc-ADH1A-1||piR-31292-149,04,99202201,99203400
ADH1A,ADH1A,GH04J099221,Enhancer,21.2188,Ensembl,68602,0,CEBPA||HNF4A||RAD21||ZNF652||CEBPG||SP1||NFIL3||ZNF384||HLF||GATAD2A||RXRA,ADH4||ADH6||LOC100507053||HSALNG0035985,04,99221801,99223000
ADH1A,ADH1A,GH04J099218,Enhancer,9.649248,Ensembl||ENCODE,71674,1,CEBPA||CHD4||YY1||HOMEZ||THAP11||FOXA2||KDM6A||RXRA||SAP130||ETV4||ZSCAN9||JUND||CREM||DRAP1||BCL6||TBP||ZNF205||SOX5||HNF4A||HMG20A||GATAD1||RAD21||MIER2||ELF3||RXRB||CEBPG||REST||SP1||NFIA||ARID3A||HNF1A||PAF1||MIXL1||GATAD2A||TAF1||SPI1||TCF7||IRF2||KAT8||ZKSCAN8||HNF4G||SOX13||RCOR2||POLR2A||FOXA3||ZGPAT||RBFOX2||CREB1||TEAD1||KLF6||ERF,ADH4||ADH6||LOC100507053||ENSG00000272777||HSALNG0035985||lnc-ADH1A-1,04,99218801,99219856
ADH1A,ADH1A,GH04J099363,Enhancer,5.957695,Ensembl,-71198,11,,ADH1B||ADH7||piR-42613-064||piR-60184-007,04,99362001,99362400
ADH1A,ADH1A,GH04J099389,Enhancer,10.2009,Ensembl||ENCODE||dbSUPER,-99388,15,FOXA2,ADH1B||ADH1C||ADH5||ADH7||LOC100507053||LOC102723576||lnc-ADH7-1||piR-57133-461,04,99389539,99391242
ADH1A,ADH1A,GH04J099387,Enhancer,8.536883,dbSUPER,-97577,15,,ADH1B||ADH7||LOC102723576||lnc-ADH7-1||piR-57133-461,04,99387731,99389429
