InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
DNMT3B,DNMT3B,GH20J032760,Promoter/Enhancer,258.9073,ENCODE||EPDnew||Ensembl||CraniofacialAtlas||FANTOM5||dbSUPER,970,0,KLF6||DPF2||KLF17||ZNF600||POLR2A||ZIC2||HIC1||ZBTB10||REST||CTCF||ZNF592||NONO||MNT||ZMYM3||TBP||ZNF639||ZNF217||ZNF341||MAX||NR2C1||KLF7||IRF2||SMAD5||KMT2B||KLF11||HCFC1||ELF1||TAF9B||ETS1||FOXA2||SAP130||KLF9||SP2||SIN3A||THAP11||NFATC3||NKRF||SIN3B||SMARCA5||ZNF316||NBN||SAFB||YY1||SMAD4||SKIL||KAT7||NFE2||DRAP1||ZFP91||ZNF143||DMAP1||ZSCAN5A||CBX1||HLTF||SUPT5H||ZNF146||ZBTB48||RAD21||HDAC2||MYC||ZSCAN23||KDM1A||BHLHE40||EP400||FOXK2||SCRT1||ZNF2||NRF1||MAFG||NCOA1||SMARCE1||ZBTB33||RAD51||RCOR1||HHEX||IKZF1||INSM2||ZNF384||RB1||FOXM1||CHAMP1||ZNF664||GATAD1||HBP1||NR2F1||SP1||TAF1||ZNF48||HNRNPL||ATF4||ZSCAN29||ARNT||TOE1||NFYC||BACH1||GLIS1||RLF||ZBTB40||TFAP4||PRDM4||ZNF398||ZFP36||ZNF652||GATA4||ZNF837||PYGO2||IKZF5||CREM||ZNF133||SP7||PHF20||L3MBTL2||HDAC1||KDM3A||ZNF366||KLF1||E2F4||ZBTB7A||KLF10||ZNF324||YY2||MLLT1||ARID3A||MBD1||ATF3||ZSCAN21||ZNF24||ZSCAN4||PKNOX1||SP3||ZBTB8A||SP5||DACH1||ZNF280D||FUS||ZXDB||LEF1||EGR2||ZEB2||XRCC5||TGIF2||ZNF629||PATZ1||HDGF||RNF2||LARP7||TARDBP||CTBP1||ZBTB26||ZKSCAN8||PRDM10||GLIS2||SOX6||NFRKB||TFDP1||ZNF501||MTA3||PHF8||GATAD2B||EP300||POLR2B||KLF8||CHD2||REPIN1||ZBTB20||USF1||NFXL1||ZNF121||BCOR||RCOR2||GATAD2A||MEF2D||ZBTB25||RBFOX2||ZFHX2||PML||SKI||BRD9||ZGPAT||EMSY||SMARCA4||ZNF335||ZNF444||SCRT2||ERF||E2F1||WT1||UBTF,L13712-019||RF00017-3260||MAPRE1||ENSG00000260257||C20orf203||BPIFB3||ZNF341||CBFA2T2||CDK5RAP1||TM9SF4,20,32760708,32766001
DNMT3B,DNMT3B,GH20J032756,Enhancer,0.4455235,ENCODE||Ensembl||dbSUPER,-5901,0,POU5F1||NANOG,L13712-019||ENSG00000285382||MAPRE1||ENSG00000260257,20,32756167,32756800
DNMT3B,DNMT3B,GH20J032755,Enhancer,0.4455235,Ensembl,-6584,0,,L13712-019||ENSG00000285382||MAPRE1,20,32755601,32756000
DNMT3B,DNMT3B,GH20J032770,Enhancer,0.4455235,Ensembl,9015,0,FOXA2||SAP130||FOXP1||SOX5||SCRT1||INSM2||SP7||ARID3A||NFIL3||SOX13||ZNF24||GFI1B||FOXA3||ZNF121||HMBOX1||EGR1||SCRT2,RF00017-3260||L13712-019||COMMD7||MAPRE1||ENSG00000260257,20,32770001,32772799
DNMT3B,DNMT3B,GH20J032768,Enhancer,0.4455235,Ensembl||dbSUPER,6416,0,POLR2A,L13712-019||RF00017-3260||COMMD7||MAPRE1,20,32768601,32769000
DNMT3B,DNMT3B,GH20J032767,Enhancer,0.4455235,dbSUPER,5311,0,RAD51||SAP130||SMAD4||TEAD3||SOX5||BHLHE40||NFIA||SP5||POLR2A||SOX13||AHR||SKI||ZGPAT,COMMD7||L13712-019||RF00017-3260||ENSG00000260257||MAPRE1,20,32767206,32768186
DNMT3B,DNMT3B,GH20J032748,Enhancer,0.4118219,ENCODE||Ensembl||CraniofacialAtlas||dbSUPER,-10866,0,DPF2||ZNF184||NCOR1||POLR2A||HIC1||REST||NFIC||ZNF592||NONO||HES1||MNT||ZMYM3||TBP||TCF12||ARNT||TAF9B||BHLHE40||ETS1||MAFF||NFATC3||ELF1||STAT3||ZNF316||NBN||YY1||ZBTB5||SKIL||TAL1||MYNN||NFE2||NCOA2||ZFP91||MAFK||NUFIP1||ATF1||CBX1||HLTF||JUND||ZBTB48||ZNF318||HDAC2||STAT5A||MCM7||EHMT2||ZSCAN23||PRDM10||EP400||FOXK2||ZNF189||SCRT1||FOXM1||SMARCA4||ZEB2||NRF1||MAFG||NCOA1||NFE2L2||ZC3H8||RAD51||ZNF384||EGR1||ZNF664||MTA2||HDAC1||SP1||TAF1||ZNF362||ARHGAP35||NR2F6||RLF||ZBTB40||ZNF143||TEAD4||E2F7||MEIS2||PYGO2||CREM||SP7||L3MBTL2||CEBPB||JUN||GABPB1||POU5F1||CUX1||ARID1B||NFIL3||MCM2||GMEB1||SMARCE1||TRIM22||MLLT1||HLF||ATF3||TBL1XR1||PHF21A||KDM1A||ZNF660||ZBTB8A||DACH1||KHSRP||KLF16||GTF2F1||NANOG||DDX20||ZNF629||CBFA2T2||CDC5L||RNF2||ZNF24||CTBP1||TRIM24||IKZF1||ATF2||SOX6||NFRKB||PKNOX1||CHAMP1||RB1||MTA3||ATF7||EP300||CBX3||GATAD2B||TRIM28||KLF8||CC2D1A||TCF7||LEF1||NFXL1||ZBED1||BCOR||FOS||GATAD2A||ZSCAN29||AFF1||HMBOX1||CBFA2T3||MEF2D||SMARCA5||PML||BRD9||ZBTB2||PHB2||TARDBP||EMSY||PRDM1||MIER1||MYC||NR2F1||SCRT2||MTA1||MGA||WT1,COMMD7||ENSG00000285382||L13712-019||MAPRE1||ENSG00000260257||PLAGL2||TM9SF4,20,32748839,32754199
DNMT3B,DNMT3B,GH20J032741,Promoter/Enhancer,0.3740277,ENCODE||EPDnew||Ensembl||CraniofacialAtlas,-18733,1,KLF17||NCOR1||POLR2A||ZIC2||ZBTB10||REST||BRCA1||CTCF||RCOR1||CHD2||ZNF592||NONO||MNT||ZMYM3||ZNF639||ZNF217||MAX||ARNT||NR2C1||CHD4||MXD4||SMAD5||KMT2B||HCFC1||ELF1||ETS1||FOXA2||CTBP1||SAP130||ZFP64||HOMEZ||RUNX1||RFX5||ZNF513||THAP11||NFATC3||SIN3B||SMARCA5||NBN||SAFB||TBP||SMAD4||SIN3A||SKIL||KAT7||TAL1||USF2||TEAD3||ZFP91||DMAP1||CBX1||ZNF205||ZNF146||ZBTB48||HDAC2||EHMT2||PKNOX1||PRDM10||MAZ||EP400||ZNF24||FOXK2||ZNF189||SMARCA4||ZEB2||NRF1||SMARCE1||TCF12||ZBTB33||IKZF1||ZNF384||RB1||MTA2||GATAD1||HBP1||NR2F1||MXD3||DPF2||TAF1||ZNF48||ZNF792||HNRNPL||ATF4||ZNF3||TOE1||NR2F6||NFIB||BACH1||GLIS1||ZBTB40||RLF||TFAP4||ZNF398||ZFP69B||BCLAF1||TEAD4||ZNF652||MEIS2||CREM||ZFX||ELF3||SP7||CEBPG||L3MBTL2||KLF5||HDAC1||KDM3A||GATA2||CEBPB||POU5F1||NKRF||ARID1B||ARID4B||ZNF561||NFIL3||GMEB1||NCOA6||CREB1||MLLT1||ZNF644||HLF||ARID3A||ATF3||KDM1A||ZBTB12||SP3||SP5||ZXDB||LEF1||ATF1||EGR2||KLF16||GATAD2A||GTF2F1||RAD21||ZFP36||XRCC5||TARDBP||MTA1||CBFA2T2||ZNF692||ZNF687||RFX1||HDGF||YY1||KAT8||LARP7||TRIM24||IRF2||ZKSCAN8||TRIM22||ATF7||ZBTB17||GLIS2||ZNF579||ZNF143||SOX6||ZHX2||MTA3||ZSCAN29||PHF8||CBX3||GATAD2B||SREBF1||EP300||RNF2||TSHZ1||RFXANK||CC2D1A||NFXL1||ZBTB20||TCF7||USF1||ZNF121||BCOR||RCOR2||ZNF184||ZNF138||CBFA2T3||ZBTB25||RBFOX2||EGR1||CHD1||ZFHX2||SKI||ZGPAT||ZBTB2||ZBTB26||ZNF335||MIER1||ERF||WT1||UBTF,COMMD7||ENSG00000285382||HSALNG0129594||L13712-019||MAPRE1||ENSG00000260257,20,32741600,32745704
DNMT3B,DNMT3B,GH20J032775,Enhancer,0.3740277,ENCODE||Ensembl||CraniofacialAtlas||dbSUPER,16116,0,CTCF||ZNF600||POLR2A||ZIC2||ZBTB10||CEBPA||REST||ZNF207||DEK||MAZ||BRCA1||CEBPB||ZNF654||TRIM22||TCF12||MAX||MXD4||KDM6A||KMT2B||KLF11||FOXA2||SAP130||HOMEZ||RAD21||ZNF511||SIN3A||MIER3||THAP11||SMC3||ZSCAN9||SMARCA5||EBF1||YY1||SMAD4||SKIL||KAT7||MYNN||RARA||DRAP1||TEAD3||ZNF143||DMAP1||BCL6||ZNF205||JUND||SPI1||MYC||PKNOX1||SOX5||SCRT1||ZNF2||GTF2F1||ZBTB33||RCOR1||RB1||HNF4A||ZNF664||RFX5||GATAD1||HBP1||RBPJ||HNRNPH1||ZNF48||ZNF792||MIER2||FOXA1||RFX1||NFYC||GLIS1||ZFP69B||ZNF652||RXRB||IKZF5||ZKSCAN1||ELF3||SP7||SP1||CEBPG||NR2F6||KDM3A||ZNF580||NFIA||ARID4B||ZNF561||NFIL3||HNF1A||HLF||MBD1||ZNF384||PHF21A||ZNF24||MIXL1||ARID2||SP5||EGR2||KLF16||GATAD2A||ZEB2||XRCC5||HNRNPL||PATZ1||KAT8||CTBP1||IRF2||ELF1||ZBTB26||IRF3||ZKSCAN8||SOX13||GABPA||RXRA||TFDP1||MTA3||PHF8||KLF8||RUNX3||FOXA3||CHD2||CC2D1A||USF1||ZNF121||EZH2||ZBTB25||ZFHX2||TFE3||SKI||ZGPAT||TEAD1||PBX2||ZNF444||BCLAF1||ERF||WT1,L13712-019||RF00017-3260||COMMD7||MAPRE1||ENSG00000260257||BAK1P1||ASXL1||ZNF341||POFUT1||CDK5RAP1||TM9SF4,20,32774801,32782200
DNMT3B,DNMT3B,GH20J032745,Enhancer,0.3740277,ENCODE,-15834,0,DPF2||ZNF592||FOXA2||SAP130||MAFF||NFATC3||ZNF316||NFE2||MAFK||JUND||HDAC2||SMARCA4||MAFG||NFE2L2||ZBTB33||BHLHE40||MEIS2||L3MBTL2||JUN||ZNF384||ARID1B||SMARCE1||MLLT1||ATF3||POLR2A||GATAD2A||RNF2||IKZF1||PKNOX1||ATF7||EP300||FOS||EMSY||PRDM1||MGA,ENSG00000285382||L13712-019||ENSG00000260257,20,32745752,32747349
