InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
ATF4,ATF4,GH22J039514,Enhancer,250.672,ENCODE||dbSUPER,67,0,CTCF||TRIM22||ARNT||SMC3||RBM22||RAD21||CEBPB||ARID4B||HLF||ZNF143||XRCC5||RBFOX2||MLLT1||ZNF444||ERF,piR-37505||piR-45170||piR-53104||MIEF1||RPS19BP1||MGAT3||SYNGR1,22,39514456,39514665
ATF4,ATF4,GH22J039518,Promoter/Enhancer,275.5509,ENCODE||EPDnew||Ensembl||CraniofacialAtlas||FANTOM5||dbSUPER,9864,4,KLF6||HCFC1||POLR2A||SP1||ZNF580||KLF17||ATF3||ZNF184||NCOR1||CTCF||ZNF600||ZIC2||ZNF10||DNMT3B||BRCA1||YY1||HIC1||BCL11A||ZBTB10||CEBPA||REST||NFIC||ZNF207||ZNF592||MAZ||CEBPB||RCOR1||CHD2||MBD2||NONO||ELK1||ZNF654||TARDBP||HES1||TRIM22||MNT||CHD1||SIN3A||IRF3||SSRP1||TBP||TCF12||ZNF341||ZNF639||ZNF217||MAX||ZNF223||ZEB1||ARNT||NR2C1||JUND||KLF7||ZNF148||IRF2||MXD4||RAD51||SMAD5||KMT2B||ELF1||TAF9B||ZNF623||BHLHE40||ETS1||ZNF610||FOXA2||SAP130||KLF9||ZFP64||RAD21||ZNF511||SP2||RFX5||IRF4||DEAF1||ZNF513||MIER3||THAP11||GABPA||SMC3||NKRF||ZSCAN9||ZBTB33||SIN3B||MLLT1||SMARCA5||ZNF316||NBN||SAFB||EBF1||SMAD4||RXRA||CBFB||SKIL||ETV4||KAT7||FOSL2||TAL1||USF2||MYNN||RBM22||NFE2||RARA||DRAP1||TEAD3||ZFP91||DMAP1||ASH2L||NUFIP1||BCL6||ZSCAN5A||CREM||MBD1||ZNF843||CBX1||HLTF||ZNF205||KDM5A||SUPT5H||ZNF146||ZBTB40||ZBTB48||MYRF||GTF2F1||SPI1||BCL11B||ZNF318||KLF16||ZZZ3||MYC||PRDM6||TAF1||ZBTB1||PKNOX1||ZHX1||ZSCAN23||KDM1A||BATF||ESRRA||EP400||THRAP3||ZNF24||FOXK2||TBX3||ZNF189||SOX5||SCRT1||STAT5A||FOXM1||ZNF2||ZEB2||NRF1||ZC3H8||PAX5||SRF||IKZF1||INSM2||IRF5||ZFP37||ZNF384||RB1||NFATC1||BMI1||HNF4A||ZNF664||EGR1||GATAD1||ZNF547||HBP1||NR2F1||HDGF||MXD3||TAF7||RBPJ||HMG20B||HNRNPH1||MTA3||CBLL2||ZNF488||ZNF48||ZNF362||ARHGAP35||MIER2||ATF2||ZNF518A||ZSCAN29||RBBP5||ZNF3||RFX1||STAT1||TOE1||ZBTB21||NFYC||NFIB||BACH1||AEBP2||GLIS1||ZNF768||STAT3||TFAP4||PRDM4||RBM39||LARP7||ZNF18||ZNF398||ZNF143||ZFP69B||TEAD4||BCLAF1||GATA4||RXRB||ZNF837||ATF1||NR2F6||IKZF5||ZKSCAN1||DPF2||ELF3||ZFX||KLF1||SP7||PHF20||ARID3A||L3MBTL2||ZNF548||CEBPG||KLF5||HDAC1||KDM3A||NFIA||ZFP41||ZNF366||GABPB1||TRIM28||NFRKB||ZBED1||ARID1B||ZNF785||ARID4B||ZNF561||BCL6B||NFIL3||GMEB1||E2F4||NFATC3||PAF1||ZBTB7A||ZNF792||KLF10||CREB1||HNF1A||ZNF169||ZSCAN26||ZNF324||YY2||ZNF140||TBL1XR1||HLF||CTBP1||ZSCAN21||PHF21A||ZBTB12||ZSCAN4||MIXL1||SP3||ZNF660||ZBTB8A||ARID2||SP5||ZNF280D||ZXDB||LEF1||EGR2||GATAD2A||DNMT1||XRCC5||HNRNPL||RBAK||NFKBIZ||TGIF2||DDX20||ZNF629||CBFA2T2||ZNF692||ZNF687||PATZ1||KDM4B||ZHX2||MTA2||ZNF680||OSR2||IKZF2||RNF2||ZNF558||KAT8||ZNF239||ZNF354B||ZNF114||ZBTB26||ZKSCAN8||ZNF704||PRDM10||ZBTB17||GLIS2||SOX13||SOX6||ZBTB6||TFDP1||EED||CHAMP1||ZNF501||ELF4||ATF7||ZNF707||PHF8||PRDM2||U2AF1||CBX3||GATAD2B||ZSCAN18||PAX8||EP300||POLR2B||RELB||RUNX3||KLF8||FOXA3||TSHZ1||ETV6||RFXANK||REPIN1||CC2D1A||ZBTB20||TCF7||USF1||ZNF121||BCOR||RCOR2||GTF2A2||ZNF777||ZBTB11||AHR||ZNF138||AFF1||ZNF23||NR2F2||RBFOX2||ZFHX2||TFE3||PML||ZSCAN5C||OVOL3||SKI||BRD9||ZGPAT||TEAD1||PBX2||EMSY||SMARCA4||HDAC2||PRDM1||ZNF335||ZNF444||SCRT2||MTA1||ERF||E2F1||ZBTB44||MGA||WT1||UBTF,OA987754||piR-35674-338||piR-39481||piR-56777-002||lnc-RPL3-2||HSALNG0135513||RPS19BP1||TAB1||TNRC6B||RPL3||SNORD83A||SNORD83B||ENSG00000272669||ENSG00000273076||CBX7||ENSG00000225450||ENSG00000230149||PRDX3P1||ENSG00000228274||SGSM3||ENSG00000230912||CBY1||FAM227A||ENSG00000272834||ENSG00000227413,22,39518200,39530516
ATF4,ATF4,GH22J039505,Enhancer,0.4455235,Ensembl,-8593,3,,ENSG00000285025||lnc-ATF4-1||MIEF1||RPS19BP1,22,39505801,39506000
ATF4,ATF4,GH22J039500,Promoter/Enhancer,20.27666,ENCODE||EPDnew||Ensembl||CraniofacialAtlas||dbSUPER,-12059,4,HCFC1||SP1||ZNF580||KLF6||POLR2A||ZNF600||ZIC2||KLF9||YY1||HIC1||NFIC||MAZ||CTCF||ELK1||MNT||TBP||ZNF341||MAX||NR2C1||CHD4||MXD4||SMAD5||KMT2B||KLF11||ELF1||BHLHE40||ETS1||SAP130||ZFP64||ZNF511||SP2||SIN3A||MIER3||THAP11||GABPA||NKRF||ZSCAN9||SIN3B||SMARCA5||NBN||SMAD4||RXRA||ETV4||KAT7||FOSL2||RARA||DRAP1||TEAD3||DMAP1||JUND||BCL6||THRB||CREM||ZNF205||FOXP1||SUPT5H||ZBTB40||ZBTB48||KLF16||HDAC2||MYC||TAF1||ESRRA||EP400||FOXK2||ZNF189||SOX5||ZNF2||NRF1||NCOA1||PAX5||IKZF1||HNF4A||EGR1||GATAD1||NR2F1||HDGF||REST||MXD3||RBPJ||MTA3||ZNF48||ZNF792||ATF4||ZNF518A||NFYC||GLIS1||TFAP4||ZNF398||GATA4||RXRB||MEIS2||IKZF5||DPF2||ZFX||ELF3||SP7||PHF20||L3MBTL2||NR2F6||KDM3A||HDAC1||NFIA||ZNF366||GABPB1||ARID1B||ARID4B||ZFP3||NFIL3||GMEB1||ZNF687||ZBTB7A||CREB1||YY2||TBL1XR1||MLX||ZNF24||MIXL1||SP3||ZBTB8A||SP5||ZXDB||SPI1||ATF1||EGR2||NCOR1||GATAD2A||TARDBP||TGIF2||ZNF629||KDM1A||CHD2||PATZ1||MTA2||OSR2||KAT8||IRF2||ZBTB26||HNF4G||PRDM10||ZBTB17||GLIS2||SOX13||ZNF143||NFRKB||ZHX2||TFDP1||TCF12||ELF4||ATF7||PHF8||PRDM2||POLR2B||RELB||KLF8||FOXA3||CEBPB||ZBTB20||USF1||BCOR||ZBTB11||AHR||NR2F2||ZBTB25||RBFOX2||ZFHX2||TFE3||ZGPAT||ZBTB2||TEAD1||EMSY||SMARCA4||ZNF335||BCLAF1||GMEB2||ERF||MGA||WT1,ENSG00000285025||LOC105373035||MIEF1||lnc-RPS19BP1-2||lnc-MGAT3-2||RPS19BP1||MGAT3-AS1||MGAT3,22,39500524,39504346
ATF4,ATF4,GH22J039493,Enhancer,16.01385,ENCODE||Ensembl||FANTOM5||dbSUPER,-18393,8,CTCF||ZNF600||ZIC2||HIC1||REST||ZNF592||ZNF654||TRIM22||ZNF341||FOXA2||CUX1||SAP130||RAD21||MAFF||ZNF513||THAP11||SMC3||SIN3A||TEAD3||JUND||BCL6||ZBTB48||SPI1||PRDM10||SOX5||NRF1||ZBTB33||IKZF1||EGR1||NR2F1||ZNF48||BHLHE40||ZNF398||ZNF143||ZFX||ZNF701||L3MBTL2||PKNOX1||KLF1||ZNF785||BCL6B||CREB1||ATF3||MNT||ZNF660||ATF1||EGR2||FOS||XRCC5||NFE2L2||TGIF2||ZNF221||PATZ1||ZNF7||IKZF2||YY1||RNF2||ELF1||ZBTB17||POLR2A||SOX13||RB1||REPIN1||HDGF||ZNF121||HMBOX1||ZFHX2||TEAD1||SMARCA4||PRDM1||ZNF335,MIEF1||piR-45877||MGAT3||SNORD83A||SNORD83B||TAB1||RPL3||ENSG00000272834||DMC1||ENSG00000227413||DDX17||ENSG00000272669||ENSG00000273076||ENSG00000225450||ENSG00000230149||PRDX3P1||ENSG00000228274||APOBEC3D||APOBEC3F||APOBEC3C||APOBEC3H,22,39492601,39499600
ATF4,ATF4,GH22J039530,Promoter/Enhancer,24.58185,ENCODE||EPDnew||Ensembl||CraniofacialAtlas||dbSUPER,18605,9,HCFC1||KLF6||SP1||POLR2A||DPF2||KLF17||CTCF||ZIC2||CEBPG||YY1||HIC1||ZBTB10||CEBPA||REST||NFIC||ZNF207||MAZ||CEBPB||CHD2||MBD2||NONO||ELK1||ZNF654||MNT||SIN3A||SSRP1||TBP||TCF12||ZNF639||ZNF341||ZSCAN16||MAX||ZNF223||ZEB1||NR2C1||KLF7||MXD4||SMAD5||ELF1||ZNF623||BHLHE40||ETS1||FEZF1||ZNF610||SAP130||KLF9||RAD21||FOXA2||SP2||DEAF1||MIER3||THAP11||GABPA||SMC3||NKRF||ZSCAN9||SIN3B||SMARCA5||SMAD4||RXRA||SKIL||ETV4||USF2||RARA||ZKSCAN1||DRAP1||TEAD3||DMAP1||GLI4||JUND||ZSCAN5A||CREM||MBD1||ZNF843||SUPT5H||ZBTB40||SPI1||BCL11B||KLF16||HDAC2||MYC||TAF1||PKNOX1||ZSCAN23||PRDM10||THRAP3||EP400||FOXK2||ZNF189||STAT5A||SMARCA4||ZNF2||ZEB2||NRF1||NCOA1||SRF||RCOR1||IKZF1||INSM2||ZFP37||RB1||NFATC1||EGR1||HNF4A||ZNF24||RFX5||ZNF416||GATAD1||NR2F1||HDGF||MXD3||RBPJ||CBLL2||ZNF48||ZNF792||ZHX1||ZNF518A||ZBTB21||NFYC||BACH1||ZNF768||GLIS1||TFAP4||PRDM4||ZNF18||ZNF143||ZFP69B||TEAD4||GATA4||RXRB||ZNF837||MEIS2||NR2F6||IKZF5||ZFX||ELF3||SP7||PHF20||L3MBTL2||KLF5||HDAC1||KDM3A||ZNF580||GATA2||TEAD2||GABPB1||TRIM28||ZNF366||KLF1||ARID4B||ZNF561||NFIL3||SMARCE1||E2F4||ZBTB7A||KLF10||ZNF324||PPARG||YY2||MLLT1||HLF||CTBP1||ZSCAN21||ZBTB12||ZSCAN4||MIXL1||SP3||ZNF660||ZBTB8A||ARID2||SP5||DACH1||ZNF280D||ZXDB||EGR2||ATF1||GATAD2A||GTF2F1||XRCC5||HNRNPL||RAD51||NFKBIZ||TGIF2||DDX20||ZNF629||ZNF692||KDM1A||ZNF687||PATZ1||KDM4B||ZHX2||OSR2||RNF2||LARP7||KAT8||ZBTB33||TRIM24||IRF2||IRF3||HNF4G||TRIM22||ZBTB17||GLIS2||SOX13||SOX6||ZBTB6||TFDP1||CREB1||ZNF501||MTA3||ELF4||ATF7||PHF8||CBX3||POLR2B||KLF8||ETV6||REPIN1||ZBTB20||USF1||BCOR||ZNF777||ZBTB11||ZSCAN29||RBFOX2||ZFHX2||TFE3||SKI||EP300||ZGPAT||TEAD1||PBX2||EMSY||ZBTB26||SREBF2||ZNF335||ZNF444||NR2F2||BCLAF1||ERF||E2F1||MGA||WT1||UBTF,HSALNG0135513||RPS19BP1||piR-35811||lnc-RPL3-2||HSALNG0135515||CACNA1I||MGAT3||TNRC6B||RPL3||FAM83F||ENSG00000228274,22,39530796,39535401
ATF4,ATF4,GH22J039488,Enhancer,16.08399,ENCODE||RefSeq||dbSUPER,-24840,10,HCFC1||SP1||SIX5||YY1||REST||NFIC||ZNF592||MBD2||MNT||TBP||ZNF217||ZNF341||MAX||RAD51||ETS1||ZNF610||KLF9||SP2||THAP11||ELF1||TAL1||USF2||ZNF143||SUZ12||MYC||EP400||ZNF24||NRF1||NCOA1||TCF12||EGR1||HDGF||MIER2||NFYC||CREM||DPF2||L3MBTL2||GABPB1||ARID1B||GMEB1||KLF10||YY2||CTBP1||SP3||CBFA2T2||ZNF7||TARDBP||MZF1||IRF3||PRDM10||ZBTB17||RNF2||MTA3||ATF7||EP300||CHD2||NCOR1||LEF1||USF1||CBFA2T3||SMARCA4||ZNF335||MGA,MN297921||MN297922||piR-51262||piR-45877||MIEF1||MGAT3||SYNGR1,22,39488829,39490478
ATF4,ATF4,GH22J039537,Enhancer,17.00207,Ensembl,23507,9,RFX1||BMI1,lnc-RPL3-2||HSALNG0135515||RPS19BP1||CACNA1I||MGAT3||FAM83F||RPL3||TNRC6B,22,39537601,39538400
ATF4,ATF4,GH22J039544,Enhancer,15.66747,ENCODE||Ensembl,31107,10,KLF6||KLF9||DNMT3B||REST||MNT||MXD4||KMT2B||KLF11||SAP130||ZFP64||HOMEZ||ZNF511||SIN3A||MIER3||THAP11||ZSCAN9||SMAD4||RARA||DRAP1||TEAD3||BCL6||MBD1||ZNF205||FOXP1||MYRF||EHMT2||KDM1A||SOX5||NCOA1||RCOR1||HMG20A||GATAD1||HBP1||MXD3||RBPJ||HMG20B||ZNF48||ZNF792||MIER2||NFYC||ZBTB40||ZNF143||RXRB||IKZF5||ELF3||NR2F6||ZNF580||NFIA||ZNF366||ARID4B||GMEB1||L3MBTL2||PPARG||ZNF644||MLX||HLF||MIXL1||SP5||GATAD2A||XRCC5||NFKBIZ||TGIF2||ZNF7||KAT8||IRF2||ZBTB26||SOX13||TFDP1||JUND||FOXA3||RFXANK||EZH2||RERE||AHR||AFF1||ZBTB25||TFE3||ZGPAT||TEAD1||HDAC2||MIER1||GMEB2||ERF,HSALNG0135515||HSALNG0135516||RPS19BP1||CACNA1I||MGAT3,22,39544802,39546400
ATF4,ATF4,GH22J039547,Enhancer,6.740843,Ensembl,32709,10,JUND||ZIC2||ZNF513||GLIS1||ZNF398||ZNF366||ATF3||EGR2||FOS||PATZ1||ZBTB17||ZBTB6||PRDM1,HSALNG0135515||HSALNG0135516||RPS19BP1||CACNA1I,22,39547001,39547404
