InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
ACSBG1,ACSBG1,GH15J078240,Enhancer,0.6720398,ENCODE||Ensembl,4555,2,CTCF||CEBPG||CEBPA||REST||DEK||CEBPB||ZNF654||TRIM22||TCF12||RAD21||SMC3||SKIL||ZNF143||ZNF512B||ZFP37||ZNF384||ZHX1||ARID2||ZNF24||EGR2||XRCC5||YY1||RB1||CC2D1A||ZBTB20||EGR1||ZNF444||BCLAF1||UBTF,lnc-ACSBG1-2||piR-47152||HSALNG0107444||ENSG00000259562||CIB2,15,78240801,78241465
ACSBG1,ACSBG1,GH15J078242,Enhancer,255.9683,ENCODE||Ensembl,1988,2,NFIC||CTCF||ZNF592||RAD21||SMC3||TAL1||HDAC2||HNF4A||NR2F6||DPF2||CEBPB||EGR2||IKZF1||CBX3||MNT||NR2C1||SKI||SMARCA4||ZNF335||NR2F1,lnc-ACSBG1-2||piR-33422-155||piR-47152||HSALNG0107444||ENSG00000259708||DNAJA4||CIB2,15,78242199,78245200
ACSBG1,ACSBG1,GH15J078246,Enhancer,256.1282,Ensembl,-1613,3,TAL1||TCF12||ZBTB33||CBFA2T2||NCOR1||CBFA2T3,lnc-ACSBG1-2||piR-39099-105||piR-33422-155||piR-31470-199||piR-58297-181||DNAJA4||ENSG00000259708||WDR61||CRABP1,15,78246001,78248600
ACSBG1,ACSBG1,GH15J078248,Enhancer,0.6720398,Ensembl,-3713,3,,piR-58297-181||DNAJA4||ENSG00000259562||WDR61||CRABP1||LOC645752,15,78248801,78250000
ACSBG1,ACSBG1,GH15J078234,Promoter/Enhancer,255.8639,ENCODE||EPDnew||Ensembl,11187,4,NRF1,HSALNG0107444||lnc-WDR61-1||piR-38351-173||lnc-ACSBG1-2||ENSG00000259562||CIB2||CSPG4P13,15,78233202,78235799
ACSBG1,ACSBG1,GH15J078257,Enhancer,0.4118219,Ensembl,-12313,3,,DNAJA4||DNAJA4-DT||ENSG00000259708||piR-58297-181||CRABP1||TBC1D2B||ENSG00000199633||SH2D7,15,78257801,78258200
ACSBG1,ACSBG1,GH15J078260,Enhancer,0.3740277,Ensembl,-15413,3,PHF20,DNAJA4||DNAJA4-DT||ENSG00000259708||piR-58297-181||CSPG4P13,15,78260202,78261999
ACSBG1,ACSBG1,GH15J078221,Enhancer,4.806453,Ensembl,24288,5,ZFX,piR-38351-173||lnc-WDR61-1||piR-61007||lnc-ACSBG1-2||CIB2,15,78221200,78221600
ACSBG1,ACSBG1,GH15J078223,Enhancer,0.3528529,Ensembl,21807,4,CEBPG||MAFF||ZNF316||MAFK||MAFG||ATF4||L3MBTL2||HLF||IKZF1||ATF3||TRIM24||CREB1||ATF7||EMSY||MYC,piR-38351-173||lnc-WDR61-1||lnc-ACSBG1-2||CIB2,15,78223401,78224360
ACSBG1,ACSBG1,GH15J078209,Enhancer,10.76484,ENCODE||Ensembl||dbSUPER,33787,5,DPF2||KLF17||JUND||ZNF184||ZNF600||ZNF10||ZIC2||HIC1||CEBPB||ZNF639||ZNF217||ZNF341||MAX||ZEB1||EP300||FEZF1||SP2||TCF7L2||FOSL2||MYNN||NFE2||TAL1||ZNF843||KLF16||MYC||PKNOX1||ZNF8||IRF9||ZNF24||ZNF189||SMARCA4||MAFG||SMARCE1||TCF12||INSM2||ZFP37||REST||ZNF664||JUN||MAFK||ATF4||RFX1||ZBTB21||GLIS1||ZNF398||POLR2A||ZFP69B||ZMYM3||ZFP36||MEIS2||SP7||JUNB||GATA2||ZNF366||KLF1||ARID1B||GMEB1||ZNF687||KLF10||CREB1||ZNF324||HLF||ATF3||ZSCAN21||PHF21A||ZBTB12||YY1||ZNF660||ZBTB8A||ZXDB||ZFX||ZEB2||FOS||XRCC5||ZNF629||MTA1||CBFA2T2||ZNF692||KDM1A||PATZ1||OSR2||RNF2||CTBP1||ESRRA||MZF1||PRDM10||ZBTB17||GLIS2||SOX6||BCL11A||ZNF501||ATF7||BMI1||KLF8||TSHZ1||BCOR||MTA2||CBFA2T3||SMARCA5||ZFHX2||ZNF423||HDAC2||SREBF2||WT1,piR-61007||piR-38351-173||lnc-WDR61-1||lnc-ACSBG1-2||CIB2||LOC645752||MORF4L1,15,78208402,78215399
ACSBG1,ACSBG1,GH15J078203,Enhancer,12.87912,ENCODE||Ensembl||dbSUPER,40154,6,ZIC2||GATA3||TCF7L2||ZNF217||PKNOX1||FOXA1||DPF2||GLIS1||ZNF768||ZMYM3||ZFP36||KDM1A||BCOR||HDAC2,piR-61007||lnc-ACSBG1-3||lnc-ACSBG1-2||CIB2||MORF4L1||LOC645752,15,78203069,78207999
