InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
ATF3,ATF3,GH01J212565,Promoter/Enhancer,250.6673,Ensembl||ENCODE||CraniofacialAtlas||dbSUPER,1764,0,BCLAF1||SP1||ZNF207||ZNF600||JUND||ATF2||ZNF10||ZIC2||ZBTB10||YY1||BCL11A||CEBPB||SIN3A||TRIM22||FEZF1||ZNF639||ZNF341||ZEB1||MNT||NR2C1||MAX||EP300||TAF9B||FOXA2||REST||PRDM1||ZNF623||SAP130||RAD21||RFX5||IRF4||SMC3||EZH2||STAT3||ZNF316||TBP||EBF1||CBFB||ZNF843||TCF7L2||FOSL2||NFE2||ZKSCAN1||BCL11B||PRDM6||BHLHE40||ZBTB48||ZNF318||SMARCA4||ZNF2||ZNF189||INSM2||BATF||ZSCAN23||ZNF24||MAFG||ZEB2||ZC3H8||STAT5A||IKZF1||BMI1||NFATC1||ZNF362||NR2F1||ZNF664||MAFF||TCF7||MAFK||MTA3||TEAD4||ZNF518A||JUNB||BACH1||ZBTB21||GLIS1||ZNF768||ZBTB40||SP7||TCF12||L3MBTL2||ZFP69B||POLR2A||MEIS2||HDAC1||ZBED1||DPF2||ARID1B||PKNOX1||ZNF16||ZNF561||KLF10||ZNF792||KLF5||ZNF366||SMARCE1||ZBTB12||SP3||ZBTB8A||ZSCAN4||E2F4||ZNF324||ZXDB||TARDBP||MBD1||TBL1XR1||CHD1||ATF3||ZSCAN21||ZNF629||ZNF692||ZNF660||NFE2L2||SPI1||CBFA2T2||OSR2||ZNF143||ZNF687||FOS||PATZ1||RNF2||IKZF2||RAD51||CREM||MTA2||ZBTB17||SOX6||ZNF558||ZNF512||EED||PRDM10||NBN||RUNX3||KLF8||ETV6||ATF7||ZNF501||LEF1||ARNT||TSHZ1||NR2F2||RELB||ZFHX2||ZBTB20||GATAD2B||CBFA2T3||ZNF335||HIC1||MTA1||MAZ||MLLT1||ZBTB44||ZSCAN5C||MGA||EMSY||ZNF184||WT1||HDAC2||CEBPG,FAM71A||lnc-BATF3-8,01,212565996,212568199
ATF3,ATF3,GH01J212569,Enhancer,0.6672701,Ensembl,4167,0,SMARCA4||ZNF362||ZNF366||ZBTB17||ZNF512||RNF2||ZSCAN29||PRDM1,FAM71A||lnc-BATF3-8,01,212569401,212569600
ATF3,ATF3,GH01J212557,Promoter/Enhancer,0.4428639,Ensembl||ENCODE||CraniofacialAtlas||dbSUPER,-5384,2,BCLAF1||SP1||IKZF1||MYC||ZNF600||JUND||ZNF580||ZNF592||ATF2||CEBPA||ZNF10||ATF3||ZSCAN16||BRCA1||POLR2A||ZIC2||YY1||NONO||REST||CEBPB||SMAD5||BHLHE40||ZNF639||MBD2||TBP||ZNF341||ZEB1||MNT||KLF7||MAX||SIN3A||ARNT||IRF2||EP300||NFATC3||TAF9B||CTBP1||KLF9||SIN3B||MAFF||NBN||RXRA||TARDBP||IRF4||RFX5||ZNF585B||NKRF||SMC3||STAT3||GABPB1||ZNF316||TEAD3||NUFIP1||NCOR1||ZNF843||TCF7L2||SMARCA5||USF2||FOSL2||ZKSCAN1||SKIL||CREM||ZNF143||ZFP91||MYNN||TAL1||KLF16||MAFK||PTBP1||BCL6||ATF1||HLTF||STAT5A||IRF9||ZSCAN5A||MLLT1||CBX1||ZNF318||SUPT5H||SMARCA4||ZNF189||SMARCE1||FOXM1||INSM2||BATF||HDAC2||ELF1||NCOA1||ZFP37||HNF4A||EP400||ZNF24||MAZ||MAFG||TAF1||EGR1||NRF1||RB1||ZNF48||CAVIN1||CHAMP1||ZHX1||ZSCAN29||NR2F1||ATF4||RLF||TCF7||NR2F6||NFE2L2||TFAP4||ZNF518A||BACH1||ZC3H8||ZBTB21||GLIS1||IKZF5||SP7||KLF1||TCF12||L3MBTL2||ZFP36||ZFP69B||MEIS2||ZMYM3||HDAC1||JUN||PYGO2||DPF2||ZNF217||ZFX||ZNF561||JUNB||PHF20||GMEB1||KLF10||ZNF701||TEAD2||CREB1||NR2C1||NCOA6||ZNF184||ZNF785||ARID3A||CUX1||NFIL3||ZNF202||PHF21A||SP3||ZNF687||ZNF324||HLF||ZXDB||TBL1XR1||ZEB2||DNMT1||ZNF280D||KDM1A||ZSCAN21||EGR2||ZNF629||ZNF692||ZNF660||DACH1||SPI1||KHSRP||DDX20||LEF1||GTF2F1||XRCC5||FOS||CDC5L||PATZ1||ESRRA||RNF2||RAD51||TRIM22||ZBTB17||HDGF||SOX6||ZNF558||ZKSCAN8||GLIS2||NFRKB||ATF7||ETS1||LARP7||PRDM10||IKZF2||PHF8||PKNOX1||ZSCAN18||NR4A1||KLF8||MTA3||BCOR||ZNF501||TSHZ1||POLR2B||GATAD2B||CBX3||MTA2||MEF2D||USF1||RBFOX2||RFXANK||NR2F2||RELB||CC2D1A||ZFHX2||BRD9||AFF1||KLF17||CHD1||PRDM1||ZNF37A||ZNF335||HIC1||PML||ZBTB44||SREBF2||ZBTB2||MIER1||MGA||EMSY||WT1||ZBTB26||CEBPG||ERF||GMEB2,ANGEL2||FLVCR1||NENF||ENSG00000260805||ENSG00000288007||HSALNG0010370-001||HSALNG0010370-002||HSALNG0010371||lnc-ATF3-1,01,212557540,212562360
ATF3,ATF3,GH01J212570,Enhancer,0.4428639,Ensembl,5467,0,,FAM71A||ENSG00000235862||lnc-BATF3-8,01,212570601,212571000
ATF3,ATF3,GH01J212551,Enhancer,0.4108211,Ensembl,-11533,6,ZBTB40||ELF4||PRDM1,BATF3||LINC01740||LINC02771||NENF||PACC1||HSALNG0010370-001||lnc-ATF3-1,01,212551802,212555800
ATF3,ATF3,GH01J212549,Enhancer,1.543101,Ensembl||FANTOM5,-15633,6,ZNF366||HLF||USF1,BATF3||LINC01740||NENF||HSALNG0010370-001||lnc-ATF3-1,01,212549202,212550199
ATF3,ATF3,GH01J212545,Enhancer,0.3721573,ENCODE,-19107,6,CEBPB||USF2||HLF||ATF3||ZNF354B||RNF2||ZNF512||USF1||PRDM1||CEBPG,BATF3||LINC01740||LINC02771||NENF||RPL21P28||HSALNG0010370-001||lnc-ATF3-1,01,212545633,212546821
ATF3,ATF3,GH01J212542,Promoter/Enhancer,0.3511966,Ensembl||ENCODE,-22329,8,IKZF1||SPI1||RNF2||IKZF2||EED,BATF3||LINC02771||NENF||HSALNG0010370-001||lnc-TMEM206-4,01,212542662,212543347
ATF3,ATF3,GH01J212586,Enhancer,12.6698,ENCODE,21544,0,BCLAF1||SP1||BCL11A||ZNF592||IRF4||ZNF316||EBF1||PRDM6||BHLHE40||MAFK||ZNF24||IKZF1||BMI1||NR2F1||ATF2||JUNB||TCF12||ZBED1||PKNOX1||TARDBP||EGR2||ZNF687||IKZF2||CREM||MTA2||EED||NBN||DPF2||RUNX3||ARNT||ZBTB40||RELB||CEBPB||ZFHX2||GATAD2B||MLLT1,BATF3||FAM71A||lnc-BATF3-8,01,212586248,212587508
ATF3,ATF3,GH01J212541,Promoter,0.3511966,Ensembl,-24233,8,,BATF3||NENF||HSALNG0010370-001||lnc-TMEM206-4,01,212541000,212541201
